priority_rank	orbit_mask	orbit_hex	group_addition_upper_bound	support_count	maximum_absolute_coefficient	coefficient_l1	minimal_unoriented_count	section_basis_w	direct_alternate_w	historical_alternate_w	short_basis_w
19236	90703	0x1624f	8	9	1	9	27	-1 -1 1 1 0 0 1 0 1 -1 -1 0 1 0 0 0 0	7 1 -2 4 -4 -3 -5 2 0 1 0 1 -4 3 3 -5 4	-1 40 2 9 4 -4 -17 16 7 -2 -12 8 -11 -8 -9 -2 -1	-1 1 1 1 0 0 -1 0 0 1 0 0 0 1 -1 0 1
19237	94416	0x170d0	8	9	1	9	24	-1 -1 1 1 0 0 1 0 1 -1 0 -1 1 0 0 0 0	4 0 -1 1 -3 -1 -3 1 0 1 0 1 -2 2 1 -3 2	4 30 2 -1 -3 0 -15 12 6 1 -10 10 -10 -7 -1 3 -1	0 2 0 0 1 0 -1 -1 0 0 0 0 -1 1 -1 0 1
19238	98828	0x1820c	8	9	1	9	24	-1 -1 1 1 0 0 1 0 1 -1 0 0 1 0 0 -1 0	8 1 0 1 -3 -3 -5 4 1 2 -1 0 -3 2 3 -5 4	-17 22 6 22 10 -10 -14 8 13 4 -5 -1 3 -13 -17 3 1	0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1
19239	33934	0x0848e	8	9	1	9	23	-1 -1 1 1 0 0 1 0 1 0 -1 0 0 -1 0 -1 0	-7 -3 -1 -2 0 5 5 -4 1 -2 2 0 2 -2 -4 3 -4	-7 -21 -3 1 3 -3 4 -5 0 0 5 -4 7 -3 -1 4 1	2 3 -1 -1 -2 2 -2 -1 2 0 1 -2 0 0 0 1 0
19240	69955	0x11143	8	9	1	9	23	-1 -1 1 1 0 0 1 1 0 -1 -1 0 0 0 0 -1 0	-7 -3 -2 -1 -1 5 5 -4 1 -3 1 0 2 -1 -4 2 -4	-5 7 -3 10 9 -4 0 4 -1 -5 0 -3 -1 -1 -8 -6 0	3 1 -2 0 -2 0 -1 0 -1 -2 -2 0 1 0 -2 2 1
19241	83219	0x14513	8	9	1	9	24	-1 -1 1 1 0 0 1 1 0 -1 0 0 -1 0 0 -1 0	-3 -2 -1 -2 -1 3 2 -1 1 -2 1 -1 2 -1 -2 1 -2	-11 -16 -1 5 4 -5 1 -4 3 2 4 -4 8 -5 -4 5 1	3 1 -2 0 -1 0 0 0 -1 -2 -1 0 0 0 -1 2 1
19242	19054	0x04a6e	8	9	1	9	22	-1 -1 1 1 0 0 1 1 0 0 -1 0 -1 0 0 -1 0	-1 -1 -1 0 -3 1 -1 -1 1 0 2 0 0 0 -1 -1 0	-7 -27 -3 -1 3 -2 5 -6 1 1 10 -4 7 -2 1 5 1	2 1 -1 -1 -2 1 -1 0 0 -1 0 -1 0 0 -1 2 0
19243	63890	0x0f992	8	9	1	9	23	-1 -1 1 1 0 1 0 0 0 -1 0 0 1 -1 0 0 1	2 -2 -1 1 -2 0 -1 1 0 -1 1 -1 -2 3 1 -2 1	7 -14 -4 -9 -3 4 6 -3 -4 -2 5 0 -1 3 7 0 0	2 3 -2 -2 -1 2 -2 -1 1 0 0 -1 -1 1 -1 1 0
19244	116049	0x1c551	8	9	1	9	18	-1 -1 1 1 0 1 0 0 0 -1 0 0 1 -1 1 0 0	4 0 -1 1 -4 0 -3 1 0 2 0 1 -3 3 0 -4 2	-5 20 1 13 7 -4 -7 8 4 -2 -4 0 -3 -6 -10 -3 0	1 0 0 0 -1 0 -1 0 -1 0 -1 0 0 0 -1 1 1
19245	48989	0x0bf5d	8	9	1	9	19	-1 -1 1 1 0 1 0 0 0 -1 0 1 0 -1 0 0 1	9 0 -1 3 -3 -4 -6 5 0 0 1 -2 -4 4 5 -5 5	-4 -27 -2 -4 -1 -1 5 -7 1 2 7 -3 7 -2 3 6 1	1 2 -1 -1 -1 2 -1 0 1 1 1 -1 -1 1 0 1 0
19246	99230	0x1839e	8	9	1	9	20	-1 -1 1 1 0 1 0 0 0 -1 0 1 0 -1 1 0 0	11 2 -1 3 -5 -4 -8 5 0 3 0 0 -5 4 4 -7 6	-16 7 3 18 9 -9 -8 4 9 2 -2 -3 5 -11 -14 3 1	0 -1 1 1 -1 0 0 1 -1 1 0 0 0 0 0 1 1
19247	102657	0x19101	8	9	1	9	19	-1 -1 1 1 0 1 0 0 0 -1 1 0 0 -1 1 0 0	8 1 0 0 -4 -2 -6 4 0 3 0 0 -3 3 2 -5 4	-11 -3 3 8 2 -5 -6 0 8 5 0 -1 6 -10 -6 8 1	1 0 0 0 0 0 0 0 -1 0 0 0 -1 0 0 1 1
19248	60686	0x0ed0e	8	9	1	9	21	-1 -1 1 1 0 1 0 0 0 0 -1 1 -1 -1 0 0 0	0 -1 0 2 -3 0 -1 -1 0 0 3 0 -2 1 0 -1 0	2 -26 -6 -11 -2 1 6 -5 -4 -2 6 0 2 1 7 4 0	2 3 -1 -1 -2 2 -2 0 1 0 1 -1 0 1 -1 1 0
19249	22118	0x05666	8	9	1	9	23	-1 -1 1 1 1 -1 -1 0 0 0 0 0 0 -1 0 1 0	-2 -2 2 0 1 0 2 0 -1 -2 1 -1 0 0 0 2 -2	13 -18 -4 -21 -11 7 7 -6 -8 -1 1 4 -2 5 15 4 -1	2 5 -3 -2 0 3 -3 -2 2 -1 1 0 -1 2 -1 0 0
19250	33688	0x08398	8	9	1	9	22	-1 -1 1 1 1 -1 -1 0 0 0 0 0 0 -1 1 0 0	-6 -3 0 -3 2 4 5 -1 0 -3 0 -2 2 -1 -3 3 -4	-3 -33 -3 -2 0 1 15 -13 -7 -1 8 -9 11 3 3 1 1	2 2 -2 -1 -1 2 -2 -1 1 -1 0 0 0 0 0 1 0
19251	112984	0x1b958	8	9	1	9	21	-1 -1 1 1 1 -1 -1 0 0 1 0 0 0 -1 0 0 0	1 -1 4 -1 0 -2 -1 2 0 1 1 -1 -1 0 1 0 0	1 -47 -2 -14 -6 4 14 -16 -4 4 14 -5 11 3 12 9 1	2 4 -2 -3 -1 4 -3 -2 3 0 2 -1 -1 1 0 1 -1
19252	31016	0x07928	8	9	1	9	23	-1 -1 1 1 1 -1 -1 0 1 0 -1 0 0 0 0 0 0	-3 -2 -1 1 1 1 3 0 0 -4 0 -2 0 0 0 1 -2	10 0 -5 -8 -2 4 6 0 -9 -7 -2 1 -5 6 5 -6 -1	0 2 0 1 0 1 -2 0 1 0 0 1 1 1 -1 0 0
19253	101642	0x18d0a	8	9	1	9	23	-1 -1 1 1 1 -1 0 0 0 -1 0 0 1 0 1 0 0	8 1 -1 1 -2 -3 -5 5 0 1 -2 -1 -3 3 3 -5 4	-17 19 6 25 11 -9 -8 5 9 2 -4 -5 5 -10 -18 -1 1	0 -1 0 1 0 0 0 0 -1 0 -1 1 0 0 0 1 1
19254	122713	0x1df59	8	9	1	9	18	-1 -1 1 1 1 -1 0 0 0 0 -1 0 0 0 1 0 -1	-1 0 0 0 -2 1 0 -1 0 1 0 1 -1 0 -2 -1 -1	-11 20 2 18 10 -7 -7 7 4 -2 -5 -2 0 -7 -14 -3 0	1 0 0 1 -1 0 -1 0 -1 -1 -1 1 1 0 -1 1 1
19255	109611	0x1ac2b	8	9	1	9	23	-1 -1 1 1 1 -1 0 0 0 0 0 -1 1 0 0 0 1	5 -1 0 0 -1 -3 -4 4 0 0 0 -2 -2 3 3 -3 3	4 -36 -1 -13 -7 6 11 -12 -2 4 13 -3 7 3 12 7 1	1 3 -2 -3 0 3 -2 -2 2 0 1 -1 -2 1 0 1 -1
19256	37096	0x090e8	8	9	1	9	22	-1 -1 1 1 1 -1 0 0 0 0 0 -1 1 0 1 0 0	7 1 0 0 -3 -3 -6 4 0 3 -1 0 -3 3 2 -5 4	-8 -2 4 9 3 -2 -2 -1 6 4 4 -3 5 -6 -5 4 1	0 0 0 -1 0 1 -1 -1 0 0 0 0 -1 0 0 1 0
19257	123675	0x1e31b	8	9	1	9	22	-1 -1 1 1 1 -1 0 0 0 0 0 0 1 -1 0 0 1	9 0 1 1 -1 -5 -6 6 0 1 0 -2 -3 3 5 -4 5	-9 -39 2 -1 -1 -1 8 -13 4 7 13 -7 14 -3 3 10 2	1 3 -2 -3 -1 4 -2 -2 3 1 2 -2 -2 1 1 1 -1
19258	107479	0x1a3d7	8	9	1	9	22	-1 -1 1 1 1 -1 0 0 0 1 0 -1 0 -1 0 0 0	-3 -2 3 -3 0 1 1 -1 0 1 2 0 1 -1 -2 2 -2	2 -48 -2 -18 -9 5 11 -15 -2 6 14 -2 10 1 15 13 1	3 5 -3 -4 -1 4 -3 -3 3 -1 2 -2 -2 1 0 1 -1
19259	124184	0x1e518	8	9	1	9	23	-1 -1 1 1 1 -1 0 0 0 1 0 0 -1 -1 0 0 0	4 0 3 -1 -1 -3 -4 3 0 2 2 -1 -1 0 2 -1 2	-9 -61 0 -13 -7 0 10 -19 3 10 16 -5 18 -4 11 19 2	2 4 -2 -3 -1 4 -2 -2 3 0 3 -2 -2 1 1 1 -1
19260	96326	0x17846	8	9	1	9	18	-1 -1 1 1 1 -1 0 0 1 0 -1 0 0 0 0 0 -1	3 1 1 2 -2 -2 -2 1 0 1 0 1 -2 0 1 -2 1	-6 40 3 14 7 -7 -17 15 7 -2 -13 6 -8 -9 -13 -2 -1	0 1 1 2 0 0 -1 0 0 0 0 1 1 1 -1 0 1
19261	22042	0x0561a	8	9	1	9	22	-1 -1 1 1 1 -1 0 0 1 0 0 -1 0 0 -1 0 0	-2 -2 2 -1 1 0 2 0 0 -2 1 -1 1 -1 0 2 -2	11 -4 -2 -18 -10 5 -2 0 -2 1 -2 8 -5 1 12 6 -1	2 5 -2 -1 1 2 -2 -2 2 -1 1 0 -1 2 -1 0 0
19262	92889	0x16ad9	8	9	1	9	21	-1 -1 1 1 1 -1 0 0 1 0 0 -1 0 0 0 0 -1	0 0 2 -1 -1 0 0 0 0 1 0 1 0 -1 -1 0 -1	-1 30 3 4 0 -3 -15 11 6 1 -11 8 -7 -8 -5 3 -1	1 2 0 1 1 0 -1 -1 0 -1 0 1 0 1 -1 0 1
19263	30919	0x078c7	8	9	1	9	19	-1 -1 1 1 1 -1 0 0 1 0 0 0 -1 -1 0 0 0	1 -1 0 -1 1 0 0 2 0 -2 1 -2 1 -1 1 1 0	-8 -27 0 -5 -4 -3 1 -8 3 5 2 -1 10 -6 3 12 1	1 3 -1 0 0 2 -1 -1 2 0 2 -1 -1 1 1 0 0
19264	6442	0x0192a	8	9	1	9	21	-1 -1 1 1 1 -1 0 0 1 0 0 0 0 -1 -1 0 0	2 -1 3 0 1 -2 0 2 0 -1 1 -1 0 -1 2 1 0	-2 -7 1 -6 -4 -2 -5 -1 4 4 -2 4 2 -5 3 9 0	2 5 -2 -1 0 3 -2 -2 3 0 2 -1 -1 2 0 0 0
19265	52436	0x0ccd4	8	9	1	9	19	-1 -1 1 1 1 -1 0 0 1 0 0 0 0 -1 0 -1 0	-2 -2 1 -3 2 2 3 1 1 -2 0 -2 2 -2 -1 2 -2	-18 -22 2 13 7 -8 3 -8 5 4 5 -9 15 -7 -9 6 2	2 2 -1 0 -1 2 -1 -1 2 0 1 -1 0 0 1 1 0
19266	63765	0x0f915	8	9	1	9	22	-1 -1 1 1 1 -1 1 0 0 0 -1 -1 0 0 0 0 0	-7 -3 -1 -2 0 4 4 -4 0 -2 2 0 2 -1 -4 3 -4	2 -15 -3 -8 -3 2 3 -3 -2 0 4 1 1 0 6 4 0	3 4 -3 -2 -1 2 -2 -2 1 -2 0 -1 -1 1 -1 1 0
19267	123636	0x1e2f4	8	9	1	9	21	-1 -1 1 1 1 -1 1 0 0 0 -1 0 0 0 0 0 -1	3 1 2 1 -3 -2 -3 0 0 3 1 2 -2 0 0 -2 1	-15 26 5 18 9 -10 -17 11 12 3 -7 3 -1 -13 -15 4 0	2 2 -1 0 -1 1 -1 -1 0 -1 0 0 0 1 -1 1 1
19268	61700	0x0f104	8	9	1	9	23	-1 -1 1 1 1 0 -1 0 0 0 -1 1 0 -1 0 0 0	1 -1 1 2 -1 -1 0 1 0 -1 1 -1 -2 1 1 -1 0	-3 -4 -3 6 7 -3 4 0 -3 -5 2 -4 1 1 -5 -5 0	2 2 -1 0 -2 2 -2 0 1 0 0 0 1 1 -1 1 0
19269	22408	0x05788	8	9	1	9	20	-1 -1 1 1 1 0 -1 0 0 0 0 0 -1 -1 0 1 0	1 -1 1 1 -1 -1 -1 1 -1 -1 2 -1 -1 1 1 0 0	12 -19 -5 -22 -11 6 4 -4 -6 -1 1 6 -3 3 15 6 -1	2 4 -2 -1 0 2 -2 -1 1 -1 1 0 -1 2 -1 0 0
19270	37242	0x0917a	8	9	1	9	18	-1 -1 1 1 1 0 -1 0 1 0 0 0 0 -1 0 -1 0	-2 -2 1 -2 1 2 3 1 1 -2 0 -2 1 -1 -1 1 -2	-9 -9 -1 11 8 -5 4 -3 0 -2 3 -7 7 -2 -8 -2 1	2 1 0 1 -1 1 -1 0 1 0 0 0 1 0 0 1 0
19271	24474	0x05f9a	8	9	1	9	19	-1 -1 1 1 1 0 -1 1 0 0 0 0 -1 0 0 -1 0	4 0 1 0 -2 -2 -3 4 1 0 0 -2 -1 1 2 -3 2	-9 -15 -1 9 8 -4 5 -4 1 -1 8 -7 7 -1 -6 -1 1	2 -1 0 1 -1 0 0 1 -1 -1 -1 1 1 0 -1 2 0
19272	101641	0x18d09	8	9	1	9	20	-1 -1 1 1 1 0 0 -1 0 -1 0 0 1 0 1 0 0	5 0 -1 0 -2 -1 -3 3 0 1 -1 -1 -3 3 1 -4 2	-15 14 4 22 10 -8 -6 4 7 1 -3 -5 5 -9 -16 -1 1	1 0 0 1 0 0 0 0 -1 0 -1 1 0 0 0 1 1
19273	114359	0x1beb7	8	9	1	9	18	-1 -1 1 1 1 0 0 -1 0 0 -1 0 1 0 0 0 1	5 -1 -1 2 -2 -3 -4 3 0 0 1 -2 -4 4 3 -4 3	1 -31 -3 -6 -1 3 11 -9 -3 0 12 -5 6 3 6 2 1	1 3 -1 -2 -1 3 -2 -1 2 1 1 -1 -1 1 0 1 -1
19274	27592	0x06bc8	8	9	1	9	20	-1 -1 1 1 1 0 0 -1 0 0 0 0 0 -1 1 1 0	11 2 0 2 -4 -5 -9 5 -1 4 1 0 -5 4 4 -6 6	-9 -15 3 0 -3 -3 -5 -3 8 7 2 1 7 -10 0 13 1	0 2 0 -1 0 2 -1 -1 1 1 2 -1 -2 1 1 0 0
19275	27574	0x06bb6	8	9	1	9	21	-1 -1 1 1 1 0 0 0 -1 0 -1 1 0 -1 0 0 0	1 -1 2 1 -2 -1 -1 0 0 1 2 0 -2 1 0 -1 0	-12 -18 -1 10 9 -6 4 -4 2 0 8 -7 8 -3 -7 1 1	4 3 -3 -2 -3 3 -2 -1 1 -1 0 -1 0 1 -1 2 0
19276	128617	0x1f669	8	9	1	9	20	-1 -1 1 1 1 0 0 0 0 -1 -1 1 0 -1 0 0 0	-2 -2 -1 1 0 2 3 -1 0 -3 1 -1 0 0 -1 1 -2	-11 16 -1 18 12 -9 -5 7 2 -5 -6 -3 0 -5 -15 -6 0	3 2 -2 1 -2 1 -1 0 0 -1 -1 0 1 1 -1 1 1
19277	117291	0x1ca2b	8	9	1	9	18	-1 -1 1 1 1 0 0 0 0 -1 0 -1 1 0 1 0 0	4 0 -2 0 -3 0 -3 2 0 1 -1 0 -2 3 0 -4 2	-7 31 3 19 9 -5 -10 11 6 -2 -6 0 -4 -7 -14 -5 0	1 -1 0 1 0 -1 0 0 -2 -1 -2 1 0 0 -1 1 1
19278	78088	0x13108	8	9	1	9	19	-1 -1 1 1 1 0 0 0 0 -1 0 0 0 -1 1 1 0	11 2 -2 3 -4 -4 -8 5 -1 2 0 0 -4 4 4 -6 6	-10 23 4 13 4 -7 -15 10 10 2 -9 4 -2 -12 -11 4 0	0 0 0 1 0 0 0 0 -1 0 0 0 -1 1 0 0 1
19279	129429	0x1f995	8	9	1	9	22	-1 -1 1 1 1 0 0 0 0 0 -1 -1 1 0 0 0 1	4 -1 -2 2 -3 -2 -4 2 0 0 1 -1 -3 4 2 -4 3	9 -14 -4 -9 -2 6 7 -2 -4 -3 9 0 -3 5 8 -2 0	1 2 -1 -2 -1 2 -2 -1 1 0 0 -1 -1 1 -1 1 -1
19280	35430	0x08a66	8	9	1	9	20	-1 -1 1 1 1 0 0 0 0 0 -1 0 -1 -1 1 0 0	-4 -2 -3 -1 -1 4 2 -2 0 -2 2 -1 1 0 -3 1 -2	-8 -25 -4 3 4 -3 7 -6 -2 -2 6 -6 8 -2 -2 2 1	2 1 -1 0 -2 1 -1 0 0 -1 0 -1 0 0 0 1 0
19281	52393	0x0cca9	8	9	1	9	19	-1 -1 1 1 1 0 0 0 0 0 -1 1 0 -1 -1 0 0	5 0 3 3 -2 -4 -3 2 0 1 2 0 -3 1 3 -2 2	-7 2 0 6 6 -6 -6 4 5 0 0 1 0 -5 -6 2 0	3 4 -2 -1 -2 3 -2 -1 2 0 1 -1 0 2 -1 1 0
19282	6487	0x01957	8	9	1	9	21	-1 -1 1 1 1 0 0 0 0 0 -1 1 0 -1 0 -1 0	1 -1 1 0 -1 0 0 1 1 0 1 -1 -1 0 0 -1 0	-23 -13 1 25 17 -12 2 -3 6 0 7 -12 13 -7 -18 -1 2	3 1 -1 0 -3 2 -1 0 1 0 0 -1 1 0 0 2 0
19283	39161	0x098f9	8	9	1	9	20	-1 -1 1 1 1 0 0 0 0 0 0 -1 1 -1 1 0 0	7 1 0 0 -4 -2 -6 3 0 4 0 1 -3 3 1 -5 4	-11 7 4 15 7 -5 -7 4 9 3 2 -2 3 -9 -10 3 1	1 0 0 -1 -1 1 -1 -1 0 0 0 -1 -1 0 0 1 0
19284	106107	0x19e7b	8	9	1	9	21	-1 -1 1 1 1 0 0 0 0 1 -1 -1 0 0 -1 0 0	0 -1 3 1 -3 -2 -2 -1 0 2 3 1 -2 1 0 -1 0	15 -16 -5 -22 -8 8 3 -1 -4 -1 8 7 -7 5 16 4 -1	3 5 -2 -3 -1 3 -3 -2 2 -1 1 -1 -1 2 -2 1 -1
19285	68938	0x10d4a	8	9	1	9	21	-1 -1 1 1 1 0 0 0 0 1 -1 0 -1 0 0 -1 0	3 0 1 0 -3 -2 -4 2 1 2 2 -1 -2 1 1 -3 2	-12 -44 -2 2 5 -3 10 -12 2 3 17 -9 14 -2 0 7 2	2 1 0 -1 -2 2 -1 0 1 0 1 -1 0 0 0 2 -1
19286	60808	0x0ed88	8	9	1	9	22	-1 -1 1 1 1 0 0 0 0 1 -1 0 0 -1 0 0 -1	6 2 4 2 -5 -4 -6 1 0 6 2 3 -4 1 1 -4 3	-10 15 3 12 8 -7 -13 9 10 2 -1 3 -2 -10 -10 4 0	2 2 0 -1 -2 2 -2 -1 1 0 1 -1 0 1 -1 1 0
19287	93351	0x16ca7	8	9	1	9	20	-1 -1 1 1 1 0 0 0 0 1 -1 0 0 0 -1 -1 0	4 0 4 1 -3 -4 -4 2 1 3 2 0 -3 1 2 -3 2	-6 -24 -1 1 5 -2 4 -5 3 2 13 -4 6 -1 0 4 1	3 3 -1 -2 -2 3 -2 -1 2 0 1 -1 0 1 -1 2 -1
19288	82921	0x143e9	8	9	1	9	20	-1 -1 1 1 1 0 0 0 1 -1 0 0 0 -1 1 0 0	11 2 -3 2 -3 -3 -7 6 0 1 -1 -1 -3 3 4 -6 6	-21 28 6 28 12 -13 -17 11 14 2 -10 -1 3 -16 -22 2 1	-1 -2 2 3 0 -1 1 1 -1 1 0 0 0 0 1 0 1
19289	74244	0x12204	8	9	1	9	19	-1 -1 1 1 1 0 0 0 1 -1 0 0 1 -1 0 0 0	12 2 0 3 -3 -5 -7 6 0 2 -1 0 -4 3 5 -6 6	-15 48 7 27 12 -12 -23 18 15 1 -14 4 -5 -15 -22 -1 0	0 0 1 2 0 0 0 0 0 1 0 0 0 1 0 0 1
19290	932	0x003a4	8	9	1	9	20	-1 -1 1 1 1 0 0 0 1 0 -1 -1 0 0 -1 0 0	-3 -2 0 1 -1 1 2 -2 0 -2 2 0 0 0 -1 1 -2	16 18 -5 -14 -5 5 -6 10 -4 -6 -6 11 -15 3 8 -3 -2	2 4 -1 0 0 1 -2 -1 1 -1 0 0 0 2 -2 0 0
19291	54874	0x0d65a	8	9	1	9	21	-1 -1 1 1 1 0 0 0 1 0 -1 -1 0 0 0 -1 0	-7 -3 -2 -2 0 5 5 -3 1 -3 1 -1 2 -1 -4 2 -4	0 3 -4 5 6 -1 2 3 -3 -6 1 -2 -2 1 -4 -6 0	2 1 0 1 -1 0 -1 0 0 -1 -1 0 1 0 -1 1 0
19292	11641	0x02d79	8	9	1	9	21	-1 -1 1 1 1 0 0 0 1 0 -1 0 -1 -1 0 0 0	0 -1 -2 1 -1 1 0 0 0 -2 2 -1 0 0 0 0 0	-3 -5 -3 -1 1 -3 -3 2 1 -2 -2 2 0 -4 -1 3 0	1 2 0 1 -1 1 -1 0 1 0 1 -1 0 1 0 0 0
19293	37013	0x09095	8	9	1	9	19	-1 -1 1 1 1 0 0 0 1 0 -1 0 -1 0 0 -1 0	0 -1 -2 0 -1 1 0 1 1 -2 1 -2 0 0 0 -1 0	-11 -10 -2 10 8 -6 1 -1 2 -2 3 -5 6 -4 -8 0 1	1 0 1 2 -1 0 0 1 0 0 0 0 1 0 0 1 0
19294	94295	0x17057	8	9	1	9	20	-1 -1 1 1 1 0 0 0 1 0 -1 0 0 -1 0 0 -1	3 1 1 2 -3 -1 -2 0 0 2 1 2 -2 0 0 -2 1	-9 49 3 20 11 -10 -22 20 10 -3 -15 7 -10 -12 -18 -3 -1	1 1 1 2 -1 0 -1 0 0 0 0 0 1 1 -1 0 1
19295	24075	0x05e0b	8	9	1	9	23	-1 -1 1 1 1 0 0 0 1 0 0 -1 0 -1 -1 0 0	-2 -2 2 -1 0 1 2 -1 0 -1 2 0 1 -1 -1 2 -2	8 5 -2 -12 -6 2 -7 5 1 0 -4 9 -7 -2 7 5 -1	3 5 -2 -1 0 2 -2 -2 2 -1 1 -1 -1 2 -1 0 0
19296	35829	0x08bf5	8	9	1	9	22	-1 -1 1 1 1 0 0 0 1 0 0 -1 0 -1 0 -1 0	-6 -3 0 -4 1 5 5 -2 1 -2 1 -1 3 -2 -4 3 -4	-8 -10 -1 7 5 -4 1 -2 2 0 3 -4 6 -4 -5 2 1	3 2 -1 0 -1 1 -1 -1 1 -1 0 -1 0 0 0 1 0
19297	58343	0x0e3e7	8	9	1	9	23	-1 -1 1 1 1 0 0 0 1 0 0 -1 0 0 -1 -1 0	-2 -2 2 -2 0 1 2 0 1 -1 1 -1 1 -1 -1 1 -2	0 0 -1 -1 1 -1 -3 2 2 0 1 2 -1 -2 0 2 0	3 3 -1 0 0 1 -1 -1 1 -1 0 0 0 1 -1 1 0
19298	52538	0x0cd3a	8	9	1	9	19	-1 -1 1 1 1 0 0 0 1 0 0 0 -1 -1 0 -1 0	1 -1 0 -2 0 1 0 2 1 -1 1 -2 1 -1 0 0 0	-19 -23 1 12 7 -9 0 -6 7 4 5 -7 14 -9 -9 8 2	2 1 0 1 -1 1 0 0 1 0 1 -1 0 0 1 1 0
19299	68775	0x10ca7	8	9	1	9	16	-1 -1 1 1 1 0 0 1 0 -1 -1 0 0 0 0 -1 0	-3 -2 -2 0 -1 3 3 -1 1 -3 0 -1 1 0 -2 0 -2	-11 28 -1 26 18 -9 -5 11 2 -8 -4 -5 -3 -3 -20 -13 0	3 -1 -1 2 -2 -1 0 1 -2 -2 -3 1 2 0 -2 2 1
19300	88311	0x158f7	8	9	1	9	17	-1 -1 1 1 1 0 0 1 0 -1 0 0 -1 0 0 -1 0	1 -1 -1 -1 -1 1 0 2 1 -2 0 -2 1 0 0 -1 0	-17 5 1 21 13 -10 -4 3 6 -1 0 -6 6 -7 -16 -2 1	3 -1 -1 2 -1 -1 1 1 -2 -2 -2 1 1 0 -1 2 1
19301	86280	0x15108	8	9	1	9	20	-1 -1 1 1 1 0 0 1 0 -1 0 0 0 -1 0 -1 0	-2 -2 0 -2 0 3 3 0 1 -2 0 -1 2 -1 -2 1 -2	-19 15 2 28 17 -12 -6 6 7 -2 -2 -7 5 -8 -21 -5 1	4 0 -2 1 -2 0 0 0 -1 -2 -2 0 1 0 -1 2 1
19302	86282	0x1510a	8	9	1	9	16	-1 -1 1 1 1 0 1 0 0 -1 -1 0 0 0 0 -1 0	-6 -3 -2 -2 0 5 5 -3 1 -3 1 -1 2 -1 -4 2 -4	-18 10 0 25 16 -11 -4 5 5 -3 -1 -7 5 -7 -19 -5 1	4 1 -2 1 -2 0 0 0 -1 -2 -2 0 1 0 -1 2 1
19303	2599	0x00a27	8	9	1	9	20	-1 -1 1 1 1 0 1 0 0 0 -1 0 -1 0 0 -1 0	0 -1 -1 -1 -2 1 -1 0 1 0 2 -1 0 0 -1 -1 0	-20 -24 0 14 10 -9 1 -5 7 3 9 -8 13 -8 -10 6 2	3 1 -1 0 -2 1 0 0 0 -1 0 -1 0 0 0 2 0
19304	4485	0x01185	8	9	1	9	22	-1 0 -1 -1 0 0 0 0 0 1 1 0 -1 0 1 1 -1	-2 2 -1 0 1 0 3 -3 1 -1 -1 1 0 -1 -1 1 -1	-5 32 4 14 3 -3 -7 6 3 1 -9 -1 -2 -2 -10 -6 0	-1 -2 1 2 2 -4 2 1 -3 -2 -2 2 1 0 0 0 2
19305	75092	0x12554	8	9	1	9	21	-1 0 -1 -1 0 0 0 1 0 1 1 0 -1 -1 0 1 0	-1 1 -1 1 2 -1 3 -2 1 -3 0 0 1 -1 1 2 0	2 12 1 1 -2 1 -1 1 0 1 -3 0 -2 3 0 -4 0	0 0 -1 0 1 -2 1 0 -1 -2 -1 0 0 1 0 0 1
19306	94440	0x170e8	8	9	1	9	19	-1 0 -1 -1 0 1 -1 0 0 1 1 0 -1 0 0 1 0	-4 0 -1 1 2 0 5 -3 1 -4 0 -1 0 0 0 2 -2	16 11 -4 -10 -6 8 7 0 -10 -5 -2 1 -8 12 8 -11 -1	0 0 0 1 2 -3 1 1 -2 -2 -2 2 1 1 -1 0 1
19307	102569	0x190a9	8	9	1	9	20	-1 0 -1 -1 0 1 0 1 0 1 1 0 -1 -1 0 0 0	-1 1 -1 0 1 0 3 -2 2 -2 0 0 1 -1 0 1 0	-9 16 2 18 9 -5 -2 3 4 0 0 -6 2 0 -12 -8 1	1 -2 0 1 0 -3 2 1 -2 -2 -2 0 1 0 0 1 1
19308	129211	0x1f8bb	8	9	1	9	20	-1 0 -1 -1 0 1 0 1 0 1 1 0 -1 0 -1 0 0	3 2 1 2 0 -4 0 0 2 -1 0 0 -1 0 3 -1 2	-1 26 2 10 5 -2 -6 7 4 0 -2 0 -5 2 -7 -8 0	1 -1 0 1 1 -3 2 1 -2 -2 -2 1 1 1 -1 1 1
19309	66847	0x1051f	8	9	1	9	20	-1 0 -1 -1 1 0 -1 0 0 1 0 0 -1 0 1 1 0	-5 0 -5 1 3 2 6 -3 1 -6 -1 -2 1 0 -1 2 -2	1 22 -2 14 7 0 6 3 -7 -8 -4 -7 -3 8 -9 -18 0	-1 -3 1 3 1 -4 2 2 -3 -2 -3 2 2 0 0 0 1
19310	77986	0x130a2	8	9	1	9	16	-1 0 -1 -1 1 0 -1 0 0 1 1 0 -1 0 0 1 0	0 1 -1 1 3 -2 3 0 1 -4 -1 -2 0 0 2 1 0	1 19 1 8 2 0 1 2 -2 -2 -4 -3 -2 5 -5 -10 0	0 -1 0 2 2 -3 2 1 -2 -2 -2 2 1 1 0 0 1
