priority_rank	orbit_mask	orbit_hex	group_addition_upper_bound	support_count	maximum_absolute_coefficient	coefficient_l1	minimal_unoriented_count	section_basis_w	direct_alternate_w	historical_alternate_w	short_basis_w
27918	6871	0x01ad7	9	9	2	10	3	0 0 -1 0 0 1 0 1 -1 1 0 0 -2 1 -1 -1 0	-4 -1 1 -1 -1 1 2 -3 1 0 2 0 1 -1 -2 1 -2	7 -21 -5 -11 -2 5 10 -6 -6 -2 11 -2 0 8 9 -2 0	3 -1 -1 0 -1 -2 1 1 -2 -3 -2 1 1 0 -2 2 0
27919	94915	0x172c3	9	9	2	10	3	0 0 -1 0 1 -1 -1 -1 1 2 0 -1 0 0 0 1 0	3 1 0 1 1 -3 -2 1 -1 1 0 0 -2 1 2 -1 2	20 -5 -1 -25 -17 12 3 -3 -6 1 -1 8 -7 6 19 4 -1	-3 1 2 0 2 0 -1 -1 2 1 2 0 -1 1 1 -2 -1
27920	90575	0x161cf	9	9	2	10	3	0 0 -1 0 1 -1 -1 1 0 2 0 -1 -1 0 -1 0 0	-4 -1 2 -1 2 0 3 -2 0 -1 1 0 2 -2 -1 3 -2	19 -14 -4 -23 -11 11 9 -5 -9 -2 6 4 -6 11 18 -1 -1	1 1 -1 -1 0 0 -1 -1 1 -2 0 0 0 1 -1 0 -1
27921	36706	0x08f62	9	9	2	10	2	0 0 -1 0 1 -1 1 -1 -1 1 -1 0 0 2 0 0 0	3 1 -1 1 -1 -3 -3 0 0 2 0 0 -3 2 1 -3 2	-7 -4 3 8 3 -1 2 -3 3 3 6 -5 5 -1 -4 0 1	0 -1 0 0 0 -1 1 0 -1 -1 -1 1 0 0 0 1 0
27922	59745	0x0e961	9	9	2	10	3	0 0 -1 0 1 -1 1 0 -1 0 -1 0 0 2 -1 0 1	1 -1 -3 2 1 -2 0 0 0 -3 0 -2 -1 2 2 -1 1	4 0 -1 -1 0 3 5 -1 -3 -2 4 -2 -2 6 2 -6 0	1 0 -2 0 0 -1 1 0 -1 -2 -2 1 0 1 -1 1 0
27923	39808	0x09b80	9	9	2	10	3	0 0 -1 0 1 -1 1 0 0 0 -1 0 0 2 -1 -1 1	1 -1 -4 1 2 -1 1 1 1 -4 -1 -3 0 1 2 -1 1	-7 5 1 14 8 -3 3 0 1 -2 3 -7 3 2 -9 -8 1	0 -2 0 2 0 -2 2 1 -1 -1 -2 1 1 0 0 1 0
27924	45774	0x0b2ce	9	9	2	10	4	0 0 -1 0 1 0 -1 1 -1 1 0 0 -2 1 -1 0 0	0 0 1 1 0 -2 0 0 0 -1 1 -1 0 0 1 0 0	12 -4 -4 -12 -4 6 6 -1 -7 -4 4 2 -6 9 9 -5 -1	2 -1 -1 1 0 -2 1 1 -2 -3 -2 2 1 1 -2 1 0
27925	65022	0x0fdfe	9	9	2	10	6	0 0 -1 0 1 0 -1 1 -1 1 0 1 -2 0 -1 0 0	4 1 2 2 0 -4 -2 2 0 0 1 -1 -1 0 3 -1 2	-1 -7 -1 0 2 -1 3 -2 -1 -1 4 -2 1 3 0 -2 0	2 -1 -1 1 -1 -1 1 1 -1 -2 -1 1 1 1 -1 1 0
27926	23197	0x05a9d	9	9	2	10	3	0 0 -1 0 1 0 0 1 -1 1 0 0 -2 1 -1 -1 0	0 0 1 -1 0 -1 0 0 1 0 1 -1 1 -1 0 0 0	-8 -13 0 7 6 -3 4 -4 2 1 9 -6 6 1 -4 -1 1	3 -2 -1 1 -1 -2 2 1 -2 -3 -2 1 1 0 -1 2 0
27927	23708	0x05c9c	9	9	2	10	5	0 0 -1 0 1 0 1 0 -1 0 -1 0 0 2 -1 -1 1	1 -1 -3 1 0 -1 0 0 1 -2 0 -2 -1 2 1 -2 1	-7 4 0 16 11 -3 4 1 1 -3 7 -8 2 3 -10 -10 1	2 -2 -1 1 -1 -2 2 1 -2 -2 -3 1 1 0 -1 2 0
27928	6980	0x01b44	9	9	2	10	5	0 0 -1 0 2 -1 0 -1 0 1 -1 -1 1 1 0 0 0	0 0 -2 0 1 0 1 -1 0 0 -1 0 -1 1 -1 -1 0	-5 40 4 23 11 -4 -8 12 4 -4 -6 -2 -6 -2 -16 -12 0	0 -2 1 2 0 -2 1 0 -1 -1 -2 1 1 0 0 0 0
27929	51039	0x0c75f	9	9	2	10	6	0 0 -1 1 -1 0 0 1 0 1 0 1 -2 0 -1 -1 0	-3 -2 2 -1 0 1 2 -2 0 0 2 0 1 -2 -1 2 -2	13 -53 -6 -34 -17 10 16 -18 -10 3 11 1 6 7 25 12 0	1 1 -1 -1 -1 0 -1 0 1 -1 1 0 0 0 -1 1 0
27930	118705	0x1cfb1	9	9	2	10	2	0 0 -1 1 -1 1 0 0 -1 -1 0 2 -1 0 0 0 1	-1 -3 -3 1 0 2 2 -1 -1 -3 1 -2 -1 2 0 0 -1	11 -40 -7 -23 -12 8 18 -15 -13 -2 6 -3 5 8 17 3 0	1 0 -2 0 -1 -1 0 1 -1 -1 -1 1 0 0 -1 1 1
27931	114000	0x1bd50	9	9	2	10	3	0 0 -1 1 -1 1 0 0 0 -1 0 2 -1 0 0 -1 1	-1 -3 -4 0 1 3 3 0 0 -4 0 -3 0 1 0 0 -1	0 -35 -5 -8 -4 2 16 -14 -9 -2 5 -8 10 4 6 1 1	0 -2 0 2 -1 -2 1 2 -1 0 -1 1 1 -1 0 1 1
27932	34704	0x08790	9	9	2	10	4	0 0 -1 1 -1 1 0 0 0 0 0 2 -1 0 -1 -1 1	6 -1 0 2 -1 -3 -3 3 0 0 1 -2 -3 2 4 -3 3	4 -49 -4 -20 -10 5 15 -17 -6 3 11 -4 10 4 15 9 1	0 0 0 0 -1 0 0 1 1 1 1 0 0 0 0 1 0
27933	105884	0x19d9c	9	9	2	10	5	0 0 -1 1 -1 1 0 1 0 0 0 1 -2 0 -1 -1 0	-6 -3 0 -1 0 4 5 -4 0 -2 2 0 2 -2 -3 3 -4	14 -20 -7 -24 -11 7 8 -6 -10 -3 1 4 -3 6 16 3 -1	2 0 -1 1 -1 -2 0 1 -1 -2 -1 1 1 0 -2 1 1
27934	52772	0x0ce24	9	9	2	10	5	0 0 -1 1 0 -1 1 0 0 0 -1 0 0 2 -1 -1 1	-2 -3 -3 0 1 1 2 -1 0 -3 0 -2 0 1 0 0 -1	12 -25 -4 -19 -10 9 13 -10 -9 -1 7 -1 1 8 15 1 0	0 0 -1 0 0 -1 0 0 0 -1 -1 1 0 0 -1 1 0
27935	38283	0x0958b	9	9	2	10	5	0 0 -1 1 0 0 -1 1 0 1 0 0 -2 1 -1 -1 0	-3 -2 1 -1 0 1 2 -1 0 -1 1 -1 1 -1 -1 1 -2	20 -29 -7 -30 -14 12 14 -10 -13 -3 7 3 -3 11 22 2 -1	1 -1 0 1 0 -2 0 1 -1 -2 -1 2 1 0 -2 1 0
27936	23174	0x05a86	9	9	2	10	5	0 0 -1 1 0 0 -1 1 1 1 0 0 -2 0 -1 -1 0	-3 -2 0 -1 1 2 3 -1 0 -2 1 -1 2 -2 -1 2 -2	17 -19 -6 -26 -13 9 8 -6 -10 -3 1 5 -4 7 18 3 -1	0 -1 1 2 0 -2 0 1 0 -1 0 1 1 0 -1 0 0
27937	47956	0x0bb54	9	9	2	10	3	0 0 -1 1 0 0 0 0 0 1 -1 1 -1 1 -2 -1 0	-2 -2 3 1 0 -1 2 -2 0 0 2 0 -1 -1 0 1 -2	14 -17 -5 -22 -9 7 7 -5 -8 -2 4 4 -4 7 15 2 -1	2 2 -1 0 -1 0 -1 0 1 -1 0 1 1 1 -2 1 0
27938	91719	0x16647	9	9	2	10	5	0 0 -1 1 0 0 0 0 1 1 -1 0 0 1 -2 -1 1	5 -1 0 3 -1 -4 -3 2 0 0 1 -1 -3 2 4 -3 3	22 -16 -5 -29 -14 12 7 -4 -8 -2 5 7 -8 9 21 2 -1	-1 1 1 0 0 0 -1 0 2 1 1 0 0 1 -1 0 -1
27939	53931	0x0d2ab	9	9	2	10	3	0 0 -1 1 0 0 0 1 0 1 -1 1 -2 0 -1 -1 0	0 -1 0 1 -1 0 0 -1 0 0 2 0 0 -1 0 0 0	3 -23 -4 -12 -4 2 6 -6 -4 -1 5 0 2 2 8 4 0	1 -1 0 1 -2 -1 0 1 0 -1 0 0 1 0 -1 1 0
27940	45894	0x0b346	9	9	2	10	4	0 0 -1 1 0 0 0 1 0 1 -1 1 -1 0 -2 -1 0	1 -1 3 2 -1 -2 0 -1 0 1 2 1 -1 -1 1 0 0	9 -3 -3 -13 -4 3 0 1 -3 -2 1 5 -6 3 8 1 -1	2 1 -1 0 -2 0 -1 0 1 -1 0 0 1 1 -2 1 0
27941	54442	0x0d4aa	9	9	2	10	3	0 0 -1 1 0 0 1 0 0 0 -2 1 0 1 -1 -1 1	1 -2 -4 3 -1 0 0 -1 0 -2 1 -1 -2 2 1 -2 1	4 -6 -4 -3 1 2 6 -1 -5 -5 3 -2 -2 4 2 -5 0	0 -1 0 1 -2 -1 0 1 0 0 -1 0 1 0 -1 1 0
27942	13545	0x034e9	9	9	2	10	3	0 0 -1 1 0 0 1 0 0 0 -1 1 0 1 -1 -2 1	2 -2 -2 0 0 0 0 1 1 -1 0 -2 -1 1 1 -2 1	-12 -24 0 10 7 -4 9 -9 1 1 10 -11 12 -1 -6 0 2	1 -2 0 1 -2 -1 1 1 0 0 -1 0 1 -1 0 2 0
27943	130293	0x1fcf5	9	9	2	10	1	0 0 -1 1 0 0 1 0 0 1 -1 0 0 1 -2 -1 1	5 -1 1 2 -2 -4 -4 1 0 2 2 0 -3 2 3 -3 3	13 -30 -3 -25 -12 9 7 -8 -3 3 11 4 -1 5 19 8 0	1 2 -1 -2 -1 1 -1 -1 2 0 1 -1 -1 1 -1 1 -1
27944	24874	0x0612a	9	9	2	10	5	0 0 -1 1 0 0 1 0 1 0 -1 0 0 1 -2 -1 1	2 -2 -2 2 0 -1 0 0 0 -2 1 -1 -1 1 2 -1 1	14 4 -3 -17 -9 6 -2 3 -3 -2 -3 8 -9 3 11 1 -1	0 1 0 1 0 -1 0 0 1 0 0 0 0 1 -1 0 0
27945	42549	0x0a635	9	9	2	10	5	0 0 -1 1 0 0 1 1 0 0 -1 0 0 1 -2 -1 1	5 -1 -1 3 -2 -3 -3 1 0 0 1 0 -2 2 3 -3 3	12 8 -2 -12 -5 5 -3 5 -1 -2 0 7 -10 3 8 -1 -1	1 0 -1 0 -1 -1 0 0 0 -1 -1 0 0 1 -2 1 0
27946	55992	0x0dab8	9	9	2	10	4	0 0 -1 1 0 1 -1 0 0 1 0 1 -2 0 -1 -1 0	-2 -2 2 -1 0 1 2 -1 0 0 2 -1 0 -1 -1 1 -2	9 -37 -6 -21 -9 6 13 -12 -9 -1 8 -1 4 6 15 5 0	2 0 0 1 -1 -1 0 1 0 -1 0 1 1 0 -1 1 0
27947	98424	0x18078	9	9	2	10	3	0 0 -1 1 0 1 -1 1 0 0 0 1 -2 0 -1 -1 0	-2 -2 0 0 0 2 3 -1 0 -2 1 -1 1 -1 -1 1 -2	8 1 -5 -8 -2 2 3 1 -7 -6 -3 2 -5 4 4 -4 -1	2 -2 0 3 -1 -3 1 2 -2 -2 -2 2 2 0 -2 1 1
27948	40346	0x09d9a	9	9	2	10	4	0 0 -1 1 0 1 -1 1 0 1 0 0 -2 0 -1 -1 0	-3 -2 1 -1 -1 2 2 -2 0 0 2 0 1 -1 -2 1 -2	17 -20 -7 -24 -10 9 9 -5 -10 -4 5 4 -5 8 17 1 -1	2 -1 0 1 -1 -2 0 1 -1 -2 -1 1 1 0 -2 1 0
27949	80390	0x13a06	9	9	2	10	5	0 0 -1 1 0 1 0 0 -1 -1 0 2 -1 0 0 -1 1	3 -2 -3 0 0 1 0 2 0 -2 0 -3 -1 2 1 -2 1	-15 -28 -1 12 7 -6 11 -11 -1 0 7 -13 15 -2 -8 0 2	2 -3 -1 2 -2 -2 2 2 -2 -1 -2 1 1 -1 0 2 1
27950	79087	0x134ef	9	9	2	10	2	0 0 -1 1 1 -2 0 0 0 1 -1 0 0 1 -1 0 1	5 -1 -1 2 1 -4 -3 3 -1 -1 0 -2 -2 2 4 -2 3	13 -32 -2 -24 -14 10 12 -12 -7 2 8 1 2 7 19 6 0	-1 1 -1 -1 0 1 -1 -1 2 0 1 0 -1 1 0 0 -1
27951	54208	0x0d3c0	9	9	2	10	3	0 0 -1 1 1 -1 0 0 0 0 -1 0 0 2 -1 -1 1	2 -2 -3 1 1 -1 0 2 0 -3 -1 -3 -1 2 2 -2 1	6 -4 -2 -3 -1 4 8 -3 -6 -4 3 -3 -1 6 3 -6 0	0 -2 0 2 0 -2 1 1 -1 -1 -2 2 1 0 -1 1 0
27952	90449	0x16151	9	9	2	10	4	0 0 -1 1 1 -1 0 0 0 1 -2 0 0 1 -1 0 1	4 -1 -3 4 -1 -3 -3 1 -1 -1 1 -1 -3 3 3 -3 3	18 -10 -5 -20 -9 10 8 -2 -9 -5 4 4 -8 9 15 -3 -1	-1 0 0 0 -1 0 -1 0 1 0 0 0 0 1 -1 0 -1
27953	87276	0x154ec	9	9	2	10	3	0 0 -1 1 1 -1 0 0 0 1 -1 0 0 1 -2 0 1	9 0 1 4 -1 -7 -6 4 -1 1 1 -1 -4 3 6 -4 5	18 -13 -2 -26 -14 10 3 -3 -4 1 4 8 -7 6 19 5 -1	0 2 -1 -1 0 1 -1 -1 2 0 1 0 -1 2 -1 0 -1
27954	123153	0x1e111	9	9	2	10	4	0 0 -1 1 1 0 0 0 0 1 -1 0 0 1 -2 -1 1	9 0 1 3 -2 -6 -6 4 0 2 1 -1 -4 3 5 -5 5	7 -9 -1 -9 -3 4 2 -1 0 0 7 2 -3 3 7 1 0	1 0 0 0 -1 0 0 0 1 0 0 0 0 1 -1 1 -1
27955	59004	0x0e67c	9	9	2	10	4	0 0 -1 1 1 0 1 0 0 0 -1 0 0 1 -2 -1 1	6 -1 -1 2 -1 -3 -3 2 0 0 1 -1 -2 2 3 -3 3	-1 11 1 3 2 -2 -7 6 5 0 -1 3 -4 -3 -3 0 0	2 0 -1 1 -1 -1 1 0 0 -1 -1 0 0 1 -1 1 0
27956	51386	0x0c8ba	9	9	2	10	3	0 0 -1 2 0 0 0 0 0 0 -1 1 -1 1 -1 -1 1	6 -2 -2 2 -2 -2 -4 3 -1 0 1 -2 -3 3 3 -4 3	11 -38 -5 -25 -13 8 12 -12 -8 0 7 1 3 4 18 8 0	0 -1 0 1 -1 -1 0 1 0 0 0 1 0 0 -1 1 0
27957	52799	0x0ce3f	9	9	2	10	2	0 0 -1 2 1 -1 0 0 0 0 -1 0 0 1 -1 -1 1	3 -3 -2 0 0 0 -1 2 -1 -1 0 -2 -1 2 1 -2 1	7 -17 -2 -12 -7 5 7 -6 -5 -1 3 0 1 2 9 3 0	1 -1 -1 1 -1 -1 0 0 0 -1 -1 1 0 0 -1 1 0
27958	80988	0x13c5c	9	9	2	10	3	0 0 0 -1 -2 1 0 1 0 -1 1 1 -1 0 1 0 0	-5 0 -3 0 1 3 4 -2 1 -4 -1 -1 2 -1 -1 2 -2	4 -10 -4 -5 -2 3 10 -6 -8 -3 1 -4 2 7 4 -5 0	-2 -2 1 1 1 -2 1 2 -2 0 -1 1 1 -1 0 0 1
27959	28302	0x06e8e	9	9	2	10	3	0 0 0 -1 -2 1 0 1 0 0 1 1 -1 -1 1 0 0	-2 1 -1 0 0 1 1 -1 1 -1 0 0 1 -1 0 1 0	0 -34 -3 -9 -4 3 13 -13 -5 2 9 -6 9 5 8 3 1	-2 -1 1 -1 0 0 0 1 0 1 1 -1 0 -1 1 0 0
27960	85561	0x14e39	9	9	2	10	5	0 0 0 -1 -1 0 -1 0 1 0 2 0 0 -1 1 1 -1	-1 2 2 -1 2 0 2 0 0 0 -2 1 1 -2 0 2 -1	6 23 3 -4 -7 2 -7 4 0 2 -12 6 -5 -1 2 1 -1	-3 0 2 1 3 -1 0 0 0 1 1 1 0 0 1 -2 1
27961	37575	0x092c7	9	9	2	10	3	0 0 0 -1 -1 0 -1 1 0 0 2 -1 0 -1 1 1 0	-8 -1 0 -3 3 4 6 -3 0 -3 -1 0 4 -2 -3 5 -4	21 -14 -4 -25 -15 13 12 -8 -12 -1 2 3 -4 12 20 -1 -1	-1 1 -1 -2 2 0 -1 -1 0 -1 0 0 -1 0 0 -1 0
27962	100646	0x18926	9	9	2	10	3	0 0 0 -1 -1 0 -1 1 0 0 2 0 0 -1 1 1 -1	2 3 3 0 0 -2 -1 1 0 2 -2 2 0 -1 1 0 1	4 27 4 1 -3 1 -8 6 2 2 -9 5 -6 -1 -1 -1 -1	-2 -1 1 0 2 -1 0 0 -1 0 0 1 0 0 0 -1 1
27963	13784	0x035d8	9	9	2	10	4	0 0 0 -1 -1 0 -1 1 1 0 2 -1 0 -1 0 1 0	-4 0 1 -1 3 1 4 -1 0 -3 -1 0 3 -2 0 4 -2	26 6 -3 -29 -18 13 2 0 -9 -1 -6 11 -12 10 21 0 -2	-2 2 0 -1 3 0 -1 -1 1 0 1 0 -1 1 0 -2 0
27964	57382	0x0e026	9	9	2	10	4	0 0 0 -1 -1 0 -1 1 1 0 2 -1 0 -1 1 0 0	-8 -1 -1 -4 4 5 7 -2 1 -4 -2 -1 5 -3 -3 5 -4	10 -9 -2 -10 -7 7 10 -7 -8 -1 1 -2 1 8 9 -3 0	-2 -1 1 0 2 -1 0 0 0 0 0 0 0 -1 1 -1 0
27965	42729	0x0a6e9	9	9	2	10	3	0 0 0 -1 -1 0 -1 1 1 0 2 0 -1 -1 1 0 0	-1 1 -1 -2 3 1 2 2 1 -3 -2 -2 3 -2 1 2 0	-1 -22 0 -5 -5 2 9 -11 -3 3 3 -5 9 3 5 3 1	-3 -2 2 1 2 -1 1 1 0 1 1 0 0 -1 2 -1 0
27966	21064	0x05248	9	9	2	10	5	0 0 0 -1 -1 0 -1 2 0 1 1 0 -1 -1 0 0 -1	-6 1 4 -1 1 1 4 -3 1 0 0 2 3 -4 -2 4 -3	9 3 -2 -8 -2 4 3 0 -5 -2 1 2 -5 7 6 -4 -1	0 0 0 -1 0 0 -1 0 0 -1 0 0 1 0 -1 0 0
27967	113816	0x1bc98	9	9	2	10	3	0 0 0 -1 -1 1 -1 0 0 0 1 0 0 -1 2 1 -1	-6 1 -1 -1 0 4 4 -4 0 0 -1 2 1 -1 -4 2 -3	6 25 -1 4 1 2 -1 6 -5 -5 -8 1 -7 3 -3 -9 -1	-2 -2 2 1 1 -2 0 1 -2 0 -1 1 1 -1 0 -1 1
27968	98522	0x180da	9	9	2	10	4	0 0 0 -1 -1 1 -1 0 0 0 2 0 -1 0 1 1 -1	2 3 2 0 -1 -2 -2 1 0 2 -1 1 -1 0 1 -1 1	8 12 1 -9 -8 4 -4 2 -1 2 -6 6 -5 1 6 2 -1	-2 -1 2 1 3 -2 1 1 -2 0 0 2 0 0 0 -1 1
27969	42730	0x0a6ea	9	9	2	10	2	0 0 0 -1 -1 1 -1 0 1 0 2 0 -1 -1 1 0 0	-4 0 -1 -3 3 3 4 0 1 -3 -1 -2 3 -2 -1 3 -2	1 -27 -2 -8 -6 3 11 -12 -5 2 4 -5 9 4 7 3 1	-2 -1 2 1 2 -1 1 1 0 1 1 0 0 -1 2 -1 0
27970	129988	0x1fbc4	9	9	2	10	5	0 0 0 -1 -1 1 -1 0 1 0 2 0 0 -1 1 0 -1	-1 2 2 -2 1 1 2 0 1 1 -2 1 1 -2 -1 1 -1	-5 27 4 13 4 -4 -8 6 4 1 -9 0 -1 -4 -10 -3 0	-2 -2 3 2 2 -2 1 1 -1 1 0 1 1 -1 1 -1 1
27971	44792	0x0aef8	9	9	2	10	4	0 0 0 -1 -1 1 -1 1 -1 0 2 0 -1 0 1 0 0	-1 1 1 -2 0 0 0 1 1 0 -1 -1 1 0 0 0 0	2 -33 -2 -7 -3 5 16 -14 -6 2 13 -8 9 8 8 0 1	0 -2 0 -1 1 -1 1 1 -2 -1 -1 1 0 -1 0 1 0
27972	83542	0x14656	9	9	2	10	3	0 0 0 -1 -1 1 -1 1 0 0 1 1 -2 0 0 0 -1	-5 1 2 0 1 1 4 -2 1 -2 0 0 2 -3 -1 3 -3	4 9 -3 -2 1 0 1 2 -5 -4 -4 1 -4 5 0 -6 -1	0 -1 1 2 1 -2 1 2 -2 -1 -1 2 2 0 -1 0 1
27973	11973	0x02ec5	9	9	2	10	4	0 0 0 -1 -1 1 -1 1 0 0 2 -1 -1 0 1 0 0	-5 0 -1 -3 1 3 3 -1 1 -2 -1 -1 3 -1 -2 2 -2	12 -20 -4 -15 -8 9 13 -9 -9 -1 7 -2 1 10 13 -2 0	-1 -2 1 0 2 -2 1 1 -2 -1 -1 1 0 -1 0 0 0
27974	62148	0x0f2c4	9	9	2	10	5	0 0 0 -1 -1 1 -1 1 0 0 2 -1 0 -1 0 1 0	-4 0 2 -1 1 1 3 -2 0 -1 0 1 2 -1 -1 3 -2	26 5 -4 -27 -15 13 3 1 -9 -2 -2 10 -13 11 20 -2 -2	0 2 -1 -2 2 0 -1 -1 0 -1 0 0 -1 1 -1 -1 0
27975	10042	0x0273a	9	9	2	10	4	0 0 0 -1 -1 1 -1 1 0 0 2 -1 0 -1 1 0 0	-8 -1 0 -4 2 5 6 -3 1 -2 -1 0 4 -2 -4 4 -4	10 -10 -3 -8 -4 7 11 -6 -8 -2 5 -3 0 9 8 -5 0	0 -1 0 -1 1 -1 0 0 -1 -1 -1 0 0 -1 0 0 0
27976	89398	0x15d36	9	9	2	10	4	0 0 0 -1 -1 1 -1 1 0 0 2 0 -1 -1 0 0 -1	-11 -1 4 -4 3 5 9 -5 1 -2 0 1 5 -5 -5 7 -7	7 9 -2 -5 -2 2 1 1 -5 -2 -4 2 -4 5 3 -4 -1	2 1 -1 0 1 -1 0 0 -1 -2 -1 1 1 0 -1 0 1
27977	79140	0x13524	9	9	2	10	4	0 0 0 -1 -1 1 -1 1 0 0 2 0 -1 0 1 0 -1	5 4 2 0 -2 -3 -4 3 1 3 -2 1 -1 0 2 -3 3	-5 21 4 11 4 -3 -7 5 5 2 -4 0 -1 -3 -8 -2 0	-2 -4 3 2 2 -3 2 2 -3 0 -1 2 1 -1 0 0 1
27978	81115	0x13cdb	9	9	2	10	4	0 0 0 -1 -1 1 -1 1 0 0 2 0 0 -1 1 0 -1	2 3 3 -1 -1 -1 -1 1 1 3 -2 2 0 -1 0 -1 1	-7 31 5 18 8 -5 -9 8 6 1 -6 -1 -2 -4 -13 -5 0	-1 -3 2 1 1 -2 1 1 -2 0 -1 1 1 -1 0 0 1
27979	88885	0x15b35	9	9	2	10	4	0 0 0 -1 -1 1 -1 1 0 1 2 0 -1 -1 0 0 0	6 3 4 0 -1 -5 -5 4 1 3 0 0 -1 0 4 -2 4	3 -37 0 -15 -8 5 9 -13 0 7 13 -2 8 4 13 9 1	-1 0 1 -2 1 1 0 0 1 1 2 -1 -1 0 1 0 -1
27980	67723	0x1088b	9	9	2	10	4	0 0 0 -1 -1 1 -1 2 0 0 1 0 -1 -1 0 0 -1	-9 0 2 -1 1 4 7 -5 1 -2 0 2 4 -4 -4 5 -5	10 36 -3 2 4 1 -5 12 -5 -8 -9 5 -14 6 -3 -13 -2	1 -1 0 1 0 -2 0 1 -2 -2 -2 1 2 0 -2 0 1
27981	130088	0x1fc28	9	9	2	10	5	0 0 0 -1 -1 1 0 0 -1 -1 1 2 -1 0 1 0 0	0 1 -1 0 1 0 1 1 1 -2 -1 -2 0 0 1 0 0	-19 -20 1 18 10 -8 9 -10 1 2 6 -14 16 -1 -12 -2 2	0 -2 0 1 0 -1 2 2 -2 0 -1 1 1 -1 1 1 1
27982	36424	0x08e48	9	9	2	10	3	0 0 0 -1 -1 1 0 0 0 -1 2 0 0 -1 1 1 -1	-4 1 1 -2 1 3 4 -3 0 0 -1 2 2 -2 -3 3 -3	-2 42 4 10 1 -4 -15 12 5 1 -16 6 -7 -6 -9 -2 -1	0 0 0 1 2 -2 1 0 -2 -1 -1 1 0 0 0 -1 2
27983	120165	0x1d565	9	9	2	10	3	0 0 0 -1 -1 1 0 0 0 0 2 0 -1 -1 1 1 -1	2 3 2 -1 -1 -1 -2 0 0 3 0 2 0 -1 0 0 1	-4 8 4 -1 -5 -2 -10 2 7 7 -6 5 1 -7 0 9 0	-1 0 1 0 2 -1 1 0 -1 0 1 0 -1 0 1 -1 1
27984	106602	0x1a06a	9	9	2	10	3	0 0 0 -1 -1 1 0 1 -1 -1 2 0 0 -1 1 0 0	-7 -1 0 -4 2 5 6 -3 1 -2 -1 0 4 -2 -4 4 -4	-8 -3 1 12 6 -3 5 -4 0 1 3 -8 7 1 -7 -4 1	2 -1 -2 -1 0 -1 1 0 -2 -2 -2 0 0 -1 0 1 1
27985	64327	0x0fb47	9	9	2	10	3	0 0 0 -1 -1 1 0 1 -1 0 2 0 -1 -1 1 0 0	-1 1 1 -3 0 1 0 0 1 1 0 0 2 -1 -1 1 0	-10 -37 1 1 0 -1 10 -14 2 7 13 -9 15 0 2 7 2	1 -1 -1 -2 0 0 1 0 -1 -1 0 -1 -1 -1 1 1 0
27986	54169	0x0d399	9	9	2	10	4	0 0 0 -1 -1 1 0 1 -1 1 0 1 -2 0 0 0 -1	-3 2 3 1 -2 -1 0 -3 1 2 2 2 0 -2 -1 1 -1	-1 -16 -3 -4 2 0 5 -4 -2 0 8 -2 2 4 3 0 0	1 0 0 -1 -1 0 0 1 -1 -1 0 0 1 0 -1 1 0
27987	49414	0x0c106	9	9	2	10	4	0 0 0 -1 -1 1 0 1 -1 1 1 0 -2 0 0 0 -1	-6 1 4 -2 -1 1 2 -4 1 2 2 2 2 -3 -3 3 -3	4 -26 -3 -14 -5 4 7 -8 -3 3 10 0 3 5 11 5 0	2 1 -1 -2 0 0 0 0 -1 -2 0 0 0 0 -1 1 0
27988	121716	0x1db74	9	9	2	10	2	0 0 0 -1 -1 1 0 1 0 -1 2 0 -1 0 1 -1 0	-4 0 -2 -4 2 4 4 0 2 -3 -2 -2 4 -2 -2 2 -2	-17 -8 2 20 10 -7 5 -6 3 2 4 -12 13 -2 -13 -3 2	0 -4 1 2 1 -3 3 2 -3 -1 -2 1 1 -2 1 1 1
27989	15286	0x03bb6	9	9	2	10	4	0 0 0 -1 -1 1 0 1 0 -1 2 0 0 -1 1 0 -1	-1 2 1 -2 0 2 2 -1 1 1 -2 2 2 -2 -2 1 -1	-15 51 7 30 13 -11 -18 15 11 1 -14 0 -3 -10 -23 -6 0	0 -3 1 2 1 -3 2 1 -3 -1 -2 1 1 -1 0 0 2
27990	70633	0x113e9	9	9	2	10	2	0 0 0 -1 -1 1 0 1 0 0 1 1 -2 -1 0 0 -1	-5 1 2 -1 1 2 4 -3 1 -1 1 1 3 -4 -2 4 -3	-8 5 0 6 4 -6 -5 2 3 1 -4 0 2 -3 -6 1 0	1 0 0 1 0 -1 1 1 -1 -1 0 0 1 0 0 0 1
27991	110085	0x1ae05	9	9	2	10	3	0 0 0 -1 -1 1 0 1 0 0 1 1 -2 0 0 -1 -1	-5 1 2 -2 1 2 4 -2 2 -1 0 0 3 -4 -2 3 -3	-16 0 1 17 11 -9 -1 -1 4 1 1 -7 8 -3 -13 -2 1	1 -2 1 2 0 -2 2 2 -2 -1 -1 1 2 -1 0 1 1
27992	90267	0x1609b	9	9	2	10	4	0 0 0 -1 -1 1 0 1 0 0 2 0 -1 -1 1 0 -1	5 4 2 -1 -2 -2 -4 2 1 4 -1 2 0 -1 1 -2 3	-17 17 7 19 7 -9 -13 5 13 7 -4 -1 5 -11 -14 5 1	-1 -3 2 1 1 -2 2 1 -2 0 0 0 0 -1 1 0 1
