root	fingerprint_index	identity	score	curve_max	line_max	anchor_count	v_pairings	anchors
root-000029	1147	0	3.643926005181379e-09	4.029446409457239e-12	3.643926005181379e-09	9	-1 -2 0 -2 -2 0 -1 -1 -1	V1:-2 V3:-2 V4:-2 D12:-2 D15:-2 D23:+2 D24:+2 D35:-2 D45:-2
root-000029	1625	0	3.6581010625584797e-09	9.175472753748834e-11	3.6581010625584797e-09	9	-1 -1 0 -1 -2 -2 -1 -2 0	V4:-2 V5:-2 V7:-2 D24:+2 D25:+2 D27:+2 D48:-2 D58:-2 D78:-2
root-000029	1079	0	3.6584902983918305e-09	5.449509230707027e-16	3.6584902983918305e-09	9	-1 -2 -1 -1 0 0 -1 -2 -2	V1:-2 V7:-2 V8:-2 D14:-2 D15:-2 D47:+2 D48:+2 D57:+2 D58:+2
root-000029	1574	0	3.6629139156616534e-09	6.843906133386531e-10	3.6629139156616534e-09	9	1 1 0 2 2 1 1 0 2	V3:+2 V4:+2 V8:+2 D23:-2 D24:-2 D28:-2 D37:+2 D47:+2 D78:-2
root-000029	2080	0	3.674646673262058e-09	2.5600759822100453e-12	3.674646673262058e-09	9	0 2 1 1 2 0 2 1 1	V1:+2 V4:+2 V6:+2 D01:-2 D04:-2 D06:-2 D15:+2 D45:+2 D56:-2
root-000029	2047	0	3.680463179837194e-09	1.8259498604314453e-12	3.680463179837194e-09	9	0 -2 -1 -2 -1 0 -2 -1 -1	V1:-2 V3:-2 V6:-2 D01:+2 D03:+2 D06:+2 D15:-2 D35:-2 D56:+2
root-000029	20	0	3.6899415648510145e-09	3.123515505717133e-09	3.6899415648510145e-09	9	2 2 2 1 0 0 1 1 1	V0:+2 V1:+2 V2:+2 D04:+2 D05:+2 D14:+2 D15:+2 D24:+2 D25:+2
root-000029	1129	0	3.6922858236833003e-09	1.9063466860538035e-15	3.6922858236833003e-09	9	-1 -2 -1 0 0 -2 -2 -1 -1	V1:-2 V5:-2 V6:-2 D13:-2 D14:-2 D35:+2 D36:+2 D45:+2 D46:+2
root-000029	2388	0	3.697444145799893e-09	1.9499881338518475e-09	3.697444145799893e-09	9	0 1 1 1 0 2 1 2 2	V5:+2 V7:+2 V8:+2 D05:-2 D07:-2 D08:-2 D45:-2 D47:-2 D48:-2
root-000029	1818	0	3.707368406947838e-09	3.707368406947838e-09	3.1874423378390407e-09	9	1 0 1 2 2 1 0 1 2	V3:+2 V4:+2 V8:+2 D13:-2 D14:-2 D18:-2 D36:+2 D46:+2 D68:-2
root-000029	1565	0	3.711283768654891e-09	4.878063417895235e-10	3.711283768654891e-09	9	-1 -1 0 -2 -2 -2 0 -1 -1	V3:-2 V4:-2 V5:-2 D23:+2 D24:+2 D25:+2 D36:-2 D46:-2 D56:-2
root-000029	1816	0	3.7352097527117105e-09	3.7352097527117105e-09	1.0657031426351328e-09	9	1 0 1 2 2 1 0 2 1	V3:+2 V4:+2 V7:+2 D13:-2 D14:-2 D17:-2 D36:+2 D46:+2 D67:-2
root-000029	1650	0	3.7503541461877e-09	1.3879041196570001e-09	3.7503541461877e-09	9	1 1 0 1 1 2 0 2 2	V5:+2 V7:+2 V8:+2 D25:-2 D27:-2 D28:-2 D56:+2 D67:-2 D68:-2
root-000029	1563	0	3.756632192868432e-09	3.756632192868432e-09	1.3924482631985749e-09	9	-1 -1 0 -2 -2 -2 -1 0 -1	V3:-2 V4:-2 V5:-2 D23:+2 D24:+2 D25:+2 D37:-2 D47:-2 D57:-2
root-000029	972	0	3.7678492220734744e-09	1.5646918967598259e-15	3.7678492220734744e-09	9	1 2 1 2 2 0 0 1 1	V1:+2 V3:+2 V4:+2 D15:+2 D16:+2 D35:+2 D36:+2 D45:+2 D46:+2
root-000029	1035	0	3.781848006696085e-09	7.773026300042533e-13	3.781848006696085e-09	9	-1 -2 -1 -1 -2 0 -2 0 -1	V1:-2 V4:-2 V6:-2 D15:-2 D17:-2 D45:-2 D47:-2 D56:+2 D67:-2
root-000029	1244	0	3.8515132890989696e-09	1.0675163620291852e-11	3.8515132890989696e-09	9	1 2 0 0 2 1 2 1 1	V1:+2 V4:+2 V6:+2 D12:+2 D13:+2 D24:-2 D26:-2 D34:-2 D36:-2
root-000029	2387	0	3.911306901667644e-09	5.959483142839523e-10	3.911306901667644e-09	9	0 -1 -1 -1 0 -2 -1 -2 -2	V5:-2 V7:-2 V8:-2 D05:+2 D07:+2 D08:+2 D45:+2 D47:+2 D48:+2
root-000029	10	0	3.949232070966746e-09	3.949232070966746e-09	3.518663648220433e-09	9	2 2 2 1 1 0 1 0 1	V0:+2 V1:+2 V2:+2 D05:+2 D07:+2 D15:+2 D17:+2 D25:+2 D27:+2
root-000029	1132	0	3.971002256640518e-09	2.9033534990285504e-15	3.971002256640518e-09	9	1 2 1 0 0 2 1 2 1	V1:+2 V5:+2 V7:+2 D13:+2 D14:+2 D35:-2 D37:-2 D45:-2 D47:-2
root-000029	1460	0	3.9799170146528e-09	3.9697325718939414e-09	3.9799170146528e-09	9	1 1 1 2 2 0 1 0 2	V3:+2 V4:+2 V8:+2 D35:+2 D37:+2 D45:+2 D47:+2 D58:-2 D78:-2
root-000029	2386	0	3.9821587056141855e-09	3.4284331979663948e-09	3.9821587056141855e-09	9	0 1 1 1 0 2 2 1 2	V5:+2 V6:+2 V8:+2 D05:-2 D06:-2 D08:-2 D45:-2 D46:-2 D48:-2
root-000029	1131	0	3.986989753189539e-09	2.9187950774935784e-15	3.986989753189539e-09	9	-1 -2 -1 0 0 -2 -1 -2 -1	V1:-2 V5:-2 V7:-2 D13:-2 D14:-2 D35:+2 D37:+2 D45:+2 D47:+2
root-000029	1442	0	3.997856801543189e-09	3.942908304812692e-09	3.997856801543189e-09	9	1 1 1 2 2 2 1 0 0	V3:+2 V4:+2 V5:+2 D37:+2 D38:+2 D47:+2 D48:+2 D57:+2 D58:+2
root-000029	2457	0	3.998385802457081e-09	3.998385802457081e-09	4.477804538971378e-10	9	0 0 -2 -2 -1 -1 -1 -2 -1	V2:-2 V3:-2 V7:-2 D02:+2 D03:+2 D07:+2 D12:+2 D13:+2 D17:+2
root-000029	995	0	4.019857692356355e-09	4.2672170799700545e-15	4.019857692356355e-09	9	-1 -2 -1 -2 -1 0 0 -1 -2	V1:-2 V3:-2 V8:-2 D15:-2 D16:-2 D35:-2 D36:-2 D58:+2 D68:+2
root-000029	1903	0	4.025160510893199e-09	3.945706008120917e-10	4.025160510893199e-09	9	-1 0 -1 0 -2 -2 -1 -2 -1	V4:-2 V5:-2 V7:-2 D14:+2 D15:+2 D17:+2 D34:+2 D35:+2 D37:+2
root-000029	1167	0	4.0320149593928906e-09	4.696946394085971e-12	4.0320149593928906e-09	9	-1 -2 0 -2 -1 0 -2 -1 -1	V1:-2 V3:-2 V6:-2 D12:-2 D15:-2 D23:+2 D26:+2 D35:-2 D56:+2
root-000029	2343	0	4.042867091281828e-09	2.5505803795526167e-11	4.042867091281828e-09	9	0 -1 -1 -2 0 -2 -1 -1 -2	V3:-2 V5:-2 V8:-2 D03:+2 D05:+2 D08:+2 D34:-2 D45:+2 D48:+2
root-000029	855	0	4.046954807996747e-09	5.398899354718349e-13	4.046954807996747e-09	9	-1 -2 -2 -2 0 -1 -1 0 -1	V1:-2 V2:-2 V3:-2 D14:-2 D17:-2 D24:-2 D27:-2 D34:-2 D37:-2
root-000029	1502	0	4.047778897863288e-09	1.2937955631438882e-09	4.047778897863288e-09	9	1 1 1 1 2 2 2 0 0	V4:+2 V5:+2 V6:+2 D47:+2 D48:+2 D57:+2 D58:+2 D67:+2 D68:+2
root-000029	1130	0	4.049346096865976e-09	2.154279068768339e-15	4.049346096865976e-09	9	1 2 1 0 0 2 2 1 1	V1:+2 V5:+2 V6:+2 D13:+2 D14:+2 D35:-2 D36:-2 D45:-2 D46:-2
root-000029	856	0	4.051577865635792e-09	5.421701055389492e-13	4.051577865635792e-09	9	1 2 2 2 0 1 1 0 1	V1:+2 V2:+2 V3:+2 D14:+2 D17:+2 D24:+2 D27:+2 D34:+2 D37:+2
root-000029	28	0	4.0806606203798845e-09	4.0806606203798845e-09	4.044805680076071e-09	9	2 2 2 0 1 0 1 1 1	V0:+2 V1:+2 V2:+2 D03:+2 D05:+2 D13:+2 D15:+2 D23:+2 D25:+2
root-000029	1228	0	4.131206649290226e-09	2.213528590666356e-12	4.131206649290226e-09	9	1 2 0 1 1 0 1 2 2	V1:+2 V7:+2 V8:+2 D12:+2 D15:+2 D27:-2 D28:-2 D57:-2 D58:-2
root-000029	952	0	4.136813830124068e-09	6.705888030275115e-11	4.136813830124068e-09	9	1 2 2 0 1 0 1 1 2	V1:+2 V2:+2 V8:+2 D13:+2 D15:+2 D23:+2 D25:+2 D38:-2 D58:-2
root-000029	2326	0	4.140782774123435e-09	1.5671216584071591e-09	4.140782774123435e-09	9	0 1 1 2 1 2 0 1 2	V3:+2 V5:+2 V8:+2 D03:-2 D05:-2 D08:-2 D36:+2 D56:+2 D68:-2
root-000029	2384	0	4.143666951489785e-09	9.646024135264592e-14	4.143666951489785e-09	9	0 1 1 1 0 2 2 2 1	V5:+2 V6:+2 V7:+2 D05:-2 D06:-2 D07:-2 D45:-2 D46:-2 D47:-2
root-000029	931	0	4.162414474505661e-09	6.257511989172524e-12	4.162414474505661e-09	9	-1 -2 -2 0 -1 -2 -1 0 -1	V1:-2 V2:-2 V5:-2 D13:-2 D17:-2 D23:-2 D27:-2 D35:+2 D57:-2
root-000029	955	0	4.162557940317149e-09	1.780263412239325e-15	4.162557940317149e-09	9	-1 -2 -2 0 0 -1 -2 -1 -1	V1:-2 V2:-2 V6:-2 D13:-2 D14:-2 D23:-2 D24:-2 D36:+2 D46:+2
root-000029	300	0	4.184246412802908e-09	2.7520254965382455e-13	4.184246412802908e-09	9	2 1 2 0 1 2 1 1 0	V0:+2 V2:+2 V5:+2 D03:+2 D08:+2 D23:+2 D28:+2 D35:-2 D58:+2
root-000029	934	0	4.211296607232201e-09	1.4446470437247061e-11	4.211296607232201e-09	9	1 2 2 0 1 2 0 1 1	V1:+2 V2:+2 V5:+2 D13:+2 D16:+2 D23:+2 D26:+2 D35:-2 D56:+2
root-000029	23	0	4.26019455616026e-09	4.26019455616026e-09	1.7645434351931929e-09	9	-2 -2 -2 0 -1 -1 -1 0 -1	V0:-2 V1:-2 V2:-2 D03:-2 D07:-2 D13:-2 D17:-2 D23:-2 D27:-2
root-000029	2048	0	4.2681302013575364e-09	6.126361053027772e-13	4.2681302013575364e-09	9	0 2 1 2 1 0 2 1 1	V1:+2 V3:+2 V6:+2 D01:-2 D03:-2 D06:-2 D15:+2 D35:+2 D56:-2
root-000029	775	0	4.315574411821662e-09	5.118423578687653e-13	4.315574411821662e-09	9	-2 0 -1 -1 -1 0 -2 -1 -2	V0:-2 V6:-2 V8:-2 D01:-2 D05:-2 D16:+2 D18:+2 D56:+2 D58:+2
root-000029	2256	0	4.321030138621091e-09	4.321030138621091e-09	2.2682262001552653e-09	9	0 1 2 1 1 0 2 1 2	V2:+2 V6:+2 V8:+2 D02:-2 D06:-2 D08:-2 D25:+2 D56:-2 D58:-2
root-000029	2232	0	4.36653024935678e-09	4.36653024935678e-09	2.153698068061556e-09	9	0 1 2 1 2 0 1 2 1	V2:+2 V4:+2 V7:+2 D02:-2 D04:-2 D07:-2 D25:+2 D45:+2 D57:-2
root-000029	1455	0	4.367737168682775e-09	3.5059332788891587e-09	4.367737168682775e-09	9	-1 -1 -1 -2 -2 0 -2 0 -1	V3:-2 V4:-2 V6:-2 D35:-2 D37:-2 D45:-2 D47:-2 D56:+2 D67:-2
root-000029	1019	0	4.379216711798562e-09	5.304772019979877e-15	4.379216711798562e-09	9	-1 -2 -1 -2 0 0 -1 -1 -2	V1:-2 V3:-2 V8:-2 D14:-2 D15:-2 D34:-2 D35:-2 D48:+2 D58:+2
root-000029	2478	0	4.3805833145515885e-09	4.3805833145515885e-09	1.5659962215863743e-10	9	0 0 2 1 1 1 2 1 2	V2:+2 V6:+2 V8:+2 D02:-2 D06:-2 D08:-2 D12:-2 D16:-2 D18:-2
root-000029	2468	0	4.409269832436991e-09	4.409269832436991e-09	1.1100802877404939e-10	9	0 0 2 1 2 1 1 1 2	V2:+2 V4:+2 V8:+2 D02:-2 D04:-2 D08:-2 D12:-2 D14:-2 D18:-2
root-000029	2197	0	4.431970898946108e-09	4.00787258136754e-14	4.431970898946108e-09	9	0 -1 -2 -2 -1 0 -2 -1 -1	V2:-2 V3:-2 V6:-2 D02:+2 D03:+2 D06:+2 D25:-2 D35:-2 D56:+2
root-000029	19	0	4.433758193092239e-09	4.433758193092239e-09	3.0870185863705673e-09	9	-2 -2 -2 -1 0 0 -1 -1 -1	V0:-2 V1:-2 V2:-2 D04:-2 D05:-2 D14:-2 D15:-2 D24:-2 D25:-2
root-000029	1689	0	4.446046474415074e-09	1.612370477404325e-12	4.446046474415074e-09	9	-1 0 -2 -2 -1 -2 -1 -1 0	V2:-2 V3:-2 V5:-2 D12:+2 D13:+2 D15:+2 D28:-2 D38:-2 D58:-2
root-000029	1135	0	4.456147768890744e-09	1.0294524878265748e-14	4.456147768890744e-09	9	-1 -2 -1 0 0 -1 -2 -2 -1	V1:-2 V6:-2 V7:-2 D13:-2 D14:-2 D36:+2 D37:+2 D46:+2 D47:+2
root-000029	2464	0	4.483735160931701e-09	4.896558510219024e-10	4.483735160931701e-09	9	0 0 2 1 2 1 2 1 1	V2:+2 V4:+2 V6:+2 D02:-2 D04:-2 D06:-2 D12:-2 D14:-2 D16:-2
root-000029	2466	0	4.500226413739483e-09	4.798944260061269e-10	4.500226413739483e-09	9	0 0 2 1 2 1 1 2 1	V2:+2 V4:+2 V7:+2 D02:-2 D04:-2 D07:-2 D12:-2 D14:-2 D17:-2
root-000029	2380	0	4.513057658865376e-09	7.288345812905831e-10	4.513057658865376e-09	9	0 1 1 1 1 2 0 2 2	V5:+2 V7:+2 V8:+2 D05:-2 D07:-2 D08:-2 D56:+2 D67:-2 D68:-2
root-000029	2477	0	4.54164261753931e-09	5.257842955948211e-10	4.54164261753931e-09	9	0 0 -2 -1 -1 -1 -2 -1 -2	V2:-2 V6:-2 V8:-2 D02:+2 D06:+2 D08:+2 D12:+2 D16:+2 D18:+2
root-000029	2356	0	4.554200659217592e-09	5.009713673140543e-10	4.554200659217592e-09	9	0 1 1 1 2 2 1 2 0	V4:+2 V5:+2 V7:+2 D04:-2 D05:-2 D07:-2 D48:+2 D58:+2 D78:+2
root-000029	2307	0	4.561413099136021e-09	2.979865411710118e-10	4.561413099136021e-09	9	0 -1 -1 -2 -2 -1 0 -1 -2	V3:-2 V4:-2 V8:-2 D03:+2 D04:+2 D08:+2 D36:-2 D46:-2 D68:+2
root-000029	660	0	4.61109445201377e-09	9.437509563716182e-14	4.61109445201377e-09	9	2 0 2 1 1 1 1 2 0	V0:+2 V2:+2 V7:+2 D01:+2 D08:+2 D12:-2 D17:-2 D28:+2 D78:+2
root-000029	1119	0	4.625297656951867e-09	1.3290315988915422e-13	4.625297656951867e-09	9	-1 -2 -1 0 -1 -1 -2 0 -2	V1:-2 V6:-2 V8:-2 D13:-2 D17:-2 D36:+2 D38:+2 D67:-2 D78:+2
root-000029	1614	0	4.655093223014948e-09	4.655093223014948e-09	3.816869242384369e-09	9	1 1 0 2 0 2 1 1 2	V3:+2 V5:+2 V8:+2 D23:-2 D25:-2 D28:-2 D34:+2 D45:-2 D48:-2
root-000029	1635	0	4.6606360976612785e-09	4.51233855282384e-09	4.6606360976612785e-09	9	-1 -1 0 -1 -2 -1 -2 0 -2	V4:-2 V6:-2 V8:-2 D24:+2 D26:+2 D28:+2 D47:-2 D67:-2 D78:+2
root-000029	845	0	4.695140335200883e-09	1.7703277721801364e-12	4.695140335200883e-09	9	-1 -2 -2 -2 -1 -1 0 0 -1	V1:-2 V2:-2 V3:-2 D16:-2 D17:-2 D26:-2 D27:-2 D36:-2 D37:-2
root-000029	1888	0	4.717647013028524e-09	1.3329578308149648e-09	4.717647013028524e-09	9	1 0 1 1 1 2 2 0 2	V5:+2 V6:+2 V8:+2 D15:-2 D16:-2 D18:-2 D57:+2 D67:+2 D78:-2
root-000029	2152	0	4.722165595832592e-09	2.8870017907908392e-09	4.722165595832592e-09	9	0 2 0 1 2 2 1 1 1	V1:+2 V4:+2 V5:+2 D01:-2 D04:-2 D05:-2 D12:+2 D24:-2 D25:-2
root-000029	2159	0	4.735988176319893e-09	2.8865828206874722e-09	4.735988176319893e-09	9	0 -2 0 -1 -1 -2 -2 -1 -1	V1:-2 V5:-2 V6:-2 D01:+2 D05:+2 D06:+2 D12:-2 D25:+2 D26:+2
root-000029	14	0	4.738084510959458e-09	4.738084510959458e-09	9.208647635931561e-10	9	2 2 2 1 0 1 1 1 0	V0:+2 V1:+2 V2:+2 D04:+2 D08:+2 D14:+2 D18:+2 D24:+2 D28:+2
root-000029	1065	0	4.7526754901387345e-09	1.0741421355687721e-12	4.7526754901387345e-09	9	-1 -2 -1 -1 0 -2 0 -2 -1	V1:-2 V5:-2 V7:-2 D14:-2 D16:-2 D45:+2 D47:+2 D56:-2 D67:+2
root-000029	1804	0	4.77794294403068e-09	1.8424972915638732e-09	4.77794294403068e-09	9	1 0 1 2 2 2 1 0 1	V3:+2 V4:+2 V5:+2 D13:-2 D14:-2 D15:-2 D37:+2 D47:+2 D57:+2
root-000029	1832	0	4.784840430211e-09	2.490931859983003e-09	4.784840430211e-09	9	1 0 1 2 1 2 1 0 2	V3:+2 V5:+2 V8:+2 D13:-2 D15:-2 D18:-2 D37:+2 D57:+2 D78:-2
root-000029	2294	0	4.841754062242091e-09	1.2130259926752998e-09	4.841754062242091e-09	9	0 1 1 2 2 2 1 0 1	V3:+2 V4:+2 V5:+2 D03:-2 D04:-2 D05:-2 D37:+2 D47:+2 D57:+2
root-000029	1519	0	4.878855805598111e-09	4.729865328383791e-13	4.878855805598111e-09	9	-1 -1 -1 -1 0 0 -2 -2 -2	V6:-2 V7:-2 V8:-2 D46:+2 D47:+2 D48:+2 D56:+2 D57:+2 D58:+2
root-000029	1655	0	4.922630472081298e-09	4.684545693595486e-09	4.922630472081298e-09	9	-1 -1 0 -1 0 -2 -2 -1 -2	V5:-2 V6:-2 V8:-2 D25:+2 D26:+2 D28:+2 D45:+2 D46:+2 D48:+2
root-000029	751	0	4.9441113815444824e-09	1.0445444535319904e-12	4.9441113815444824e-09	9	-2 0 -1 -1 -2 0 -1 -2 -1	V0:-2 V4:-2 V7:-2 D01:-2 D05:-2 D14:+2 D17:+2 D45:-2 D57:+2
root-000029	2317	0	4.951378070044481e-09	4.951378070044481e-09	2.5447265883577798e-09	9	0 -1 -1 -2 -1 -2 -2 0 -1	V3:-2 V5:-2 V6:-2 D03:+2 D05:+2 D06:+2 D37:-2 D57:-2 D67:-2
root-000029	1062	0	4.994013483329115e-09	4.5622416915543275e-12	4.994013483329115e-09	9	1 2 1 1 0 2 1 2 0	V1:+2 V5:+2 V7:+2 D14:+2 D18:+2 D45:-2 D47:-2 D58:+2 D78:+2
root-000029	1490	0	5.033004037498073e-09	8.276490828322987e-13	5.033004037498073e-09	9	1 1 1 2 0 1 2 2 0	V3:+2 V6:+2 V7:+2 D34:+2 D38:+2 D46:-2 D47:-2 D68:+2 D78:+2
root-000029	1493	0	5.033580551375418e-09	3.8184865881853204e-10	5.033580551375418e-09	9	-1 -1 -1 -2 0 -1 0 -2 -2	V3:-2 V7:-2 V8:-2 D34:-2 D36:-2 D47:+2 D48:+2 D67:+2 D68:+2
root-000029	1044	0	5.035087180007994e-09	2.371110997328578e-12	5.035087180007994e-09	9	1 2 1 1 2 0 0 1 2	V1:+2 V4:+2 V8:+2 D15:+2 D16:+2 D45:+2 D46:+2 D58:-2 D68:-2
root-000029	595	0	5.071481121653284e-09	5.071481121653284e-09	3.963896537123274e-09	9	-2 -1 0 -1 -1 0 -2 -1 -2	V0:-2 V6:-2 V8:-2 D02:-2 D05:-2 D26:+2 D28:+2 D56:+2 D58:+2
root-000029	5	0	5.072450879006235e-09	5.072450879006235e-09	9.088511653402892e-10	9	-2 -2 -2 -1 -1 -1 0 0 -1	V0:-2 V1:-2 V2:-2 D06:-2 D07:-2 D16:-2 D17:-2 D26:-2 D27:-2
root-000029	2392	0	5.076073387830643e-09	1.937329725041544e-09	5.076073387830643e-09	9	0 1 1 0 2 2 2 1 1	V4:+2 V5:+2 V6:+2 D04:-2 D05:-2 D06:-2 D34:-2 D35:-2 D36:-2
root-000029	1020	0	5.086080559719159e-09	1.3135574439739073e-14	5.086080559719159e-09	9	1 2 1 2 0 0 1 1 2	V1:+2 V3:+2 V8:+2 D14:+2 D15:+2 D34:+2 D35:+2 D48:-2 D58:-2
root-000029	2157	0	5.095541687945149e-09	5.095541687945149e-09	1.5533955040978323e-09	9	0 -2 0 -1 -2 -1 -1 -1 -2	V1:-2 V4:-2 V8:-2 D01:+2 D04:+2 D08:+2 D12:-2 D24:+2 D28:+2
root-000029	1441	0	5.099639964027913e-09	5.099639964027913e-09	3.3881118209532355e-09	9	-1 -1 -1 -2 -2 -2 -1 0 0	V3:-2 V4:-2 V5:-2 D37:-2 D38:-2 D47:-2 D48:-2 D57:-2 D58:-2
root-000029	1896	0	5.11111494877067e-09	5.11111494877067e-09	5.064514000296498e-09	9	1 0 1 1 0 2 2 1 2	V5:+2 V6:+2 V8:+2 D15:-2 D16:-2 D18:-2 D45:-2 D46:-2 D48:-2
root-000029	1260	0	5.13333460506318e-09	2.219666031429331e-14	5.13333460506318e-09	9	1 2 0 0 1 1 1 2 2	V1:+2 V7:+2 V8:+2 D12:+2 D13:+2 D27:-2 D28:-2 D37:-2 D38:-2
root-000029	24	0	5.1516868508452444e-09	5.1516868508452444e-09	1.0539040839608173e-09	9	2 2 2 0 1 1 1 0 1	V0:+2 V1:+2 V2:+2 D03:+2 D07:+2 D13:+2 D17:+2 D23:+2 D27:+2
root-000029	1257	0	5.185622518488358e-09	1.6034088867861014e-10	5.185622518488358e-09	9	-1 -2 0 0 -1 -1 -2 -1 -2	V1:-2 V6:-2 V8:-2 D12:-2 D13:-2 D26:+2 D28:+2 D36:+2 D38:+2
root-000029	1523	0	5.22668687409975e-09	5.014118782291885e-09	5.22668687409975e-09	9	-1 -1 -1 0 -2 -2 -2 0 -1	V4:-2 V5:-2 V6:-2 D34:+2 D35:+2 D36:+2 D47:-2 D57:-2 D67:-2
root-000029	1193	0	5.260036066242907e-09	1.760155414411472e-14	5.260036066242907e-09	9	-1 -2 0 -1 -2 -1 -1 0 -2	V1:-2 V4:-2 V8:-2 D12:-2 D17:-2 D24:+2 D28:+2 D47:-2 D78:+2
root-000029	1828	0	5.262652889489012e-09	4.5289409097615186e-10	5.262652889489012e-09	9	1 0 1 2 1 2 2 0 1	V3:+2 V5:+2 V6:+2 D13:-2 D15:-2 D16:-2 D37:+2 D57:+2 D67:+2
root-000029	1487	0	5.27371506151685e-09	2.7421535763650974e-09	5.27371506151685e-09	9	-1 -1 -1 -2 0 -2 0 -1 -2	V3:-2 V5:-2 V8:-2 D34:-2 D36:-2 D45:+2 D48:+2 D56:-2 D68:+2
root-000029	8	0	5.300695580466022e-09	3.152594466374075e-10	5.300695580466022e-09	9	2 2 2 1 1 0 1 1 0	V0:+2 V1:+2 V2:+2 D05:+2 D08:+2 D15:+2 D18:+2 D25:+2 D28:+2
root-000029	1817	0	5.301597073045756e-09	1.9781009506957553e-10	5.301597073045756e-09	9	-1 0 -1 -2 -2 -1 0 -1 -2	V3:-2 V4:-2 V8:-2 D13:+2 D14:+2 D18:+2 D36:-2 D46:-2 D68:+2
root-000029	2073	0	5.323550525995348e-09	1.902835962020355e-14	5.323550525995348e-09	9	0 -2 -1 -1 -2 -1 -1 0 -2	V1:-2 V4:-2 V8:-2 D01:+2 D04:+2 D08:+2 D17:-2 D47:-2 D78:+2
root-000029	975	0	5.3315678464265e-09	5.763509865459985e-10	5.3315678464265e-09	9	-1 -2 -1 -2 -1 -2 0 -1 0	V1:-2 V3:-2 V5:-2 D16:-2 D18:-2 D36:-2 D38:-2 D56:-2 D58:-2
root-000029	1446	0	5.3442412251104924e-09	4.877349620769288e-09	5.3442412251104924e-09	9	1 1 1 2 2 2 0 0 1	V3:+2 V4:+2 V5:+2 D36:+2 D37:+2 D46:+2 D47:+2 D56:+2 D57:+2
root-000029	16	0	5.362739899743132e-09	5.362739899743132e-09	8.953372580314224e-10	9	2 2 2 1 0 1 1 0 1	V0:+2 V1:+2 V2:+2 D04:+2 D07:+2 D14:+2 D17:+2 D24:+2 D27:+2
root-000029	1470	0	5.39108700182923e-09	4.476831347094441e-10	5.39108700182923e-09	9	1 1 1 2 1 2 0 0 2	V3:+2 V5:+2 V8:+2 D36:+2 D37:+2 D56:+2 D57:+2 D68:-2 D78:-2
root-000029	1443	0	5.405402298206777e-09	5.405402298206777e-09	4.006514269763948e-09	9	-1 -1 -1 -2 -2 -2 0 -1 0	V3:-2 V4:-2 V5:-2 D36:-2 D38:-2 D46:-2 D48:-2 D56:-2 D58:-2
