attribution,batch_cpu_lower,batch_cpu_upper,batch_elapsed_lower,batch_elapsed_upper,call,deep_event,directions,id,point_search_cpu_sum,point_search_elapsed_sum,rank_after_call_attribution,rank_from_earlier_calls,timing_scope
ORIGINATING_CALL; may be certified by later reconciliation,,,,,13,False,1,next24_r17:11952-017,4.459,4.520332672982477,21,20,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,14,False,1,next24_r17:11952-017,4.981,5.050392129982356,22,21,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,26,False,1,next24_r17:11952-017,8.894,9.034356043033767,23,22,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,2,next24_r17:11952-094,1.056,1.0685269819805399,19,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,15,False,1,next24_r17:11952-094,6.042000000000001,6.110120024939533,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,next24_r17:11952-041,1.165,1.1799105550162494,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,4,False,2,next24_r17:11952-041,1.461,1.480531164968852,20,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,False,1,next24_r17:11952-041,1.8130000000000002,1.8364609300042503,21,20,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,next24_r17:11952-041,3.175,3.2147705569514073,22,21,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,11,False,1,next24_r17:11952-041,4.003,4.050659304950386,23,22,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,20,True,1,next24_r17:11952-041,7.250000000000001,7.345576520950999,24,23,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,37,True,1,next24_r17:11952-041,13.437999999999999,13.62805947184097,25,24,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,47,True,2,next24_r17:11952-041,17.791999999999998,18.038383585750125,27,25,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,1,higher24_r17:074d9-010,1.408,1.4219240399543196,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,19,False,1,higher24_r17:074d9-010,12.198,12.29685846506618,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,21,False,1,higher24_r17:074d9-010,13.572000000000001,13.686496560054366,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,31,False,1,higher24_r17:074d9-010,19.102,19.269280901004095,21,20,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,7,False,1,higher24_r17:07ca9-905,4.511,4.54619558196282,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,11,False,1,higher24_r17:07ca9-905,7.031,7.089992770052049,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,29,False,1,higher24_r17:07ca9-905,19.191,19.349100465886295,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,13,False,1,higher24_r17:07ca9-510,6.758,6.83486612996785,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,14,False,1,higher24_r17:07ca9-510,7.437,7.5189705299562775,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,32,False,1,higher24_r17:07ca9-510,16.297,16.46637553203618,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,higher24_r17:08234-711,0.594,0.5973810919676907,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,20,False,1,higher24_r17:08f72-058,14.286000000000001,14.401937936898321,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,38,False,1,higher24_r17:08f72-058,25.879000000000012,26.085104088822845,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,higher24_r17:08f72-088,5.822,5.9104255040874705,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,higher24_r17:08f72-088,6.513,6.606273878132924,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,17,False,1,higher24_r17:08f72-088,10.885000000000002,11.019948383094743,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,37,False,1,higher24_r17:08f72-088,23.021,23.26700655714376,21,20,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,6,False,1,higher24_r17:08f72-011,3.044,3.0928052790113725,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,1,higher24_r17:103b2-974,0.944,0.9526408329838887,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,20,False,1,higher24_r17:103b2-974,9.379999999999999,9.475792366836686,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,29,False,1,higher24_r17:103b2-974,12.973999999999998,13.11339167173719,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,34,False,1,higher24_r17:103b2-974,15.894999999999998,16.062723255716264,21,20,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,35,False,1,higher24_r17:103b2-974,16.090999999999998,16.262106689740904,22,21,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,6,False,1,higher24_r17:103b2-159,3.5709999999999997,3.601056091953069,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,higher24_r17:11952-846,0.519,0.5234526159474626,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,29,False,1,higher24_r17:11952-846,13.57,13.716984560829587,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,2,higher24_r17:11952-069,1.525,1.5372740289894864,19,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,14,False,1,higher24_r17:11952-069,6.353,6.423773613933008,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,17,False,1,higher24_r17:11952-069,7.9559999999999995,8.04427151195705,21,20,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,22,False,1,higher24_r17:11952-069,10.77,10.888666555925738,22,21,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,24,False,1,higher24_r17:11952-069,11.72,11.850052641879302,23,22,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,32,True,1,higher24_r17:11952-069,16.419999999999998,16.579113212937955,24,23,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,42,True,1,higher24_r17:11952-069,21.798,22.006526017794386,25,24,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,1,productfirst24_r17:103b2-543,1.413,1.4197145139914937,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,13,False,1,scaled13_24_r17:074d9-214,7.751,7.870531938096974,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,scaled13_24_r17:074d9-132,1.9040000000000001,1.9222666430287063,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,scaled13_24_r17:074d9-132,5.191000000000001,5.235434368136339,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,14,False,1,scaled13_24_r17:07ca9-165,9.761,9.833401841984596,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,scaled13_24_r17:07ca9-829,4.287999999999999,4.32765962992562,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,19,False,1,scaled13_24_r17:07ca9-829,9.712,9.811225124867633,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,32,False,1,scaled13_24_r17:07ca9-829,16.087,16.247889967926312,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,scaled13_24_r17:07ca9-079,6.564,6.605743415944744,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,33,False,1,scaled13_24_r17:07ca9-079,23.214999999999993,23.390628043853212,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,4,False,1,scaled13_24_r17:08f72-176,2.45,2.4659501740243286,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,10,False,1,scaled13_24_r17:08f72-176,5.596,5.644094199989922,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,17,False,1,scaled13_24_r17:08f72-635,8.677999999999999,8.75720947701484,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,16,False,1,scaled13_24_r17:08f72-125,9.934999999999999,10.019849457021337,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,scaled13_24_r17:103b2-037,0.594,0.5979441450326703,18,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,23,False,1,scaled13_24_r17:103b2-037,13.453,13.610223427065648,19,18,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,34,False,1,scaled13_24_r17:103b2-037,19.459,19.669966662069783,20,19,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,4,scaled13_24_r17:11952-300,0.524,0.5286262119770981,21,17,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,2,scaled13_24_r17:11952-300,1.158,1.1877399019431323,23,21,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,True,1,scaled13_24_r17:11952-300,1.859,1.8937204969115555,24,23,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,True,1,scaled13_24_r17:11952-300,2.73,2.7730947398231365,25,24,Point-box sums only; excludes preparation/admission/verification
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,scaled13_24_r17:11952-028,1.407,1.4250554629834369,18,17,Point-box sums only; excludes preparation/admission/verification
