priority_rank	orbit_mask	orbit_hex	group_addition_upper_bound	support_count	maximum_absolute_coefficient	coefficient_l1	minimal_unoriented_count	section_basis_w	direct_alternate_w	historical_alternate_w	short_basis_w
34853	85356	0x14d6c	11	11	2	12	20	-1 1 0 1 1 0 -2 0 0 -1 0 -1 -1 1 1 0 -1	-1 0 1 1 1 0 -2 -1 1 -2 0 -1 0 1 0 -1 -1	-18 14 3 23 10 -11 -7 4 6 0 -9 -5 7 -10 -18 -1 1	2 2 -1 -1 0 1 -1 -2 1 0 1 -1 0 0 1 0 -1
34854	86151	0x15087	11	11	2	12	20	-1 1 0 1 1 0 -2 0 0 -1 1 -1 0 -1 1 -1 0	-2 -1 2 -1 -1 0 -1 -1 -1 -2 -2 1 1 -2 1 0 -2	-1 -15 0 -1 -1 1 4 -5 1 2 5 -3 5 -1 2 3 1	-1 1 1 -2 0 2 -2 -1 2 2 2 -2 -1 0 1 0 -1
34855	60388	0x0ebe4	11	11	2	12	22	-1 1 0 1 1 0 -1 0 -1 0 0 -1 -2 -1 1 1 0	-2 0 -1 0 1 0 -2 0 0 2 -2 -3 0 0 1 1 0	-3 20 3 6 0 -3 -12 8 7 2 -9 5 -3 -9 -5 4 0	0 4 -1 -2 0 3 -3 -3 3 1 2 -3 -2 1 1 -1 0
34856	76693	0x12b95	11	11	2	12	19	-1 1 0 1 1 0 -1 0 -1 1 0 -1 -2 -1 1 0 0	-2 0 -1 -1 -1 1 0 0 -1 1 -1 -1 -1 -2 2 0 0	5 1 2 -8 -8 3 -4 0 2 3 -5 5 -1 -4 6 7 0	-3 4 1 -2 1 4 -4 -3 5 3 4 -3 -2 1 2 -2 -1
34857	77461	0x12e95	11	11	2	12	23	-1 1 0 1 1 0 -1 1 -1 0 0 -1 -2 -1 1 0 0	-1 0 -1 0 1 0 -1 0 0 2 -2 -1 -1 0 1 0 0	1 20 2 6 0 0 -7 7 3 -1 -8 3 -4 -5 -4 -1 0	-3 4 1 -2 1 4 -4 -3 4 3 3 -3 -2 1 2 -2 -1
34858	13874	0x03632	11	11	2	12	19	-1 1 0 1 1 1 -1 0 0 -1 0 -1 -2 -1 1 0 0	-1 0 -1 0 1 2 -2 0 1 1 -1 -1 0 0 0 0 0	-21 -15 2 18 8 -10 -1 -4 7 3 0 -8 14 -11 -13 6 2	0 -1 0 0 -1 1 0 0 0 1 1 -2 -1 -1 2 0 0
34859	103560	0x19488	11	11	2	12	20	-1 1 0 1 2 0 -1 -1 0 0 0 -1 -1 -1 1 -1 0	-2 0 1 -1 -2 2 -1 -1 -2 -3 -2 2 2 -4 2 -2 -2	-8 -9 3 5 0 -3 -2 -3 5 4 0 -2 7 -7 -3 7 1	-2 0 2 -1 0 2 -2 -1 2 2 3 -2 -1 0 2 -1 -1
34860	62328	0x0f378	11	11	2	12	20	-1 1 0 2 0 0 0 -1 -1 0 1 -1 -1 -1 1 0 1	1 -2 -5 2 3 4 -1 1 5 7 4 -6 -2 4 -1 3 5	2 6 0 0 -1 0 -3 2 1 0 -4 2 -1 -2 0 1 0	0 4 0 -1 1 3 -3 -2 3 1 2 -2 -1 1 1 -1 0
34861	119953	0x1d491	11	11	2	12	21	-1 1 1 -1 0 -1 -2 -1 0 -1 1 1 1 0 0 0 0	-5 1 4 -2 -3 -2 1 -2 -3 -5 -3 2 1 -4 2 -3 -4	9 -31 -3 -21 -12 7 11 -12 -7 3 6 0 4 5 16 7 0	3 2 -4 -2 -1 0 0 -1 0 -2 -1 0 -1 0 -1 1 1
34862	77344	0x12e20	11	11	2	12	20	-1 1 1 -1 0 -1 -2 -1 0 0 1 1 0 0 1 -1 0	-4 1 2 -2 -3 0 3 -1 -2 -3 -1 2 -1 -4 2 -3 -2	13 -36 -5 -23 -14 10 20 -17 -15 -1 4 -4 6 10 18 2 0	0 0 -2 0 0 -1 0 0 0 -1 -1 1 0 -1 0 0 1
34863	26855	0x068e7	11	11	2	12	19	-1 1 1 -1 0 -1 -2 -1 1 -1 0 1 1 0 0 0 0	-4 0 4 -1 -4 1 1 -2 -3 -5 -2 2 3 -5 2 -2 -4	-5 -37 -2 -6 -3 0 12 -14 -4 3 8 -7 12 0 5 7 1	3 -1 -3 0 -2 -1 1 1 -2 -2 -2 1 0 -1 -1 2 2
34864	43166	0x0a89e	11	11	2	12	24	-1 1 1 -1 0 -1 -2 -1 1 -1 1 1 0 0 0 0 0	-3 1 2 -1 -2 0 1 -1 -1 -3 -1 1 0 -2 1 -2 -2	-6 -30 -2 -4 -4 -1 11 -13 -5 2 2 -7 12 0 3 5 1	2 -1 -3 1 -1 -2 2 1 -2 -2 -2 1 0 -1 0 1 2
34865	108694	0x1a896	11	11	2	12	19	-1 1 1 -1 0 -1 -2 -1 1 0 0 1 1 0 0 -1 0	-4 0 4 -2 -6 2 3 -2 -4 -6 -1 4 2 -7 3 -3 -4	3 -56 -3 -20 -11 6 20 -22 -9 4 12 -7 14 5 16 10 1	0 -1 -1 0 -1 0 0 1 0 0 0 1 0 -1 0 1 1
34866	52980	0x0cef4	11	11	2	12	19	-1 1 1 -1 0 -1 -2 0 0 -1 0 1 1 1 0 -1 0	-4 1 6 -1 -4 -2 2 -3 -4 -8 -3 5 2 -5 2 -5 -6	4 -20 -3 -7 -3 4 13 -9 -9 -2 5 -5 4 6 6 -2 0	2 2 -3 -2 -1 1 -1 -1 0 -1 -1 1 0 0 -1 1 0
34867	70510	0x1136e	11	11	2	12	21	-1 1 1 -1 0 -1 -2 0 0 0 -1 1 0 1 0 1 -1	-3 0 1 0 -2 1 1 -1 -1 -1 0 -1 0 -2 2 -1 -1	-1 -6 1 -5 -6 0 0 -4 -1 3 -5 1 4 -4 3 7 0	2 3 -3 -1 0 1 -1 -2 1 -1 0 0 -1 0 0 0 1
34868	126650	0x1eeba	11	11	2	12	20	-1 1 1 -1 0 -1 -2 0 0 0 0 1 1 1 -1 0 -1	-4 1 3 -2 -4 -1 2 -2 -3 -5 -1 3 -1 -4 3 -4 -3	10 -33 0 -27 -18 8 7 -13 -4 7 3 4 5 2 20 14 0	0 5 -2 -3 1 3 -2 -3 4 1 3 -1 -2 1 1 -1 -1
34869	119575	0x1d317	11	11	2	12	21	-1 1 1 -1 0 -1 -2 0 0 0 0 1 1 1 0 -1 -1	-4 1 3 -2 -4 0 3 -2 -3 -5 -1 4 -1 -5 3 -5 -3	14 -39 -3 -27 -17 11 17 -17 -12 2 5 -1 6 8 21 7 0	-1 3 -1 -2 1 2 -2 -2 3 1 2 0 -1 0 1 -1 -1
34870	126012	0x1ec3c	11	11	2	12	19	-1 1 1 -1 0 -1 -2 0 0 0 1 1 1 0 -1 -1 0	-4 1 4 -3 -5 -2 3 -2 -4 -6 -2 5 -1 -5 3 -4 -4	17 -44 -2 -35 -21 13 14 -17 -8 6 9 3 4 8 27 12 0	-2 4 -1 -3 1 3 -2 -2 4 2 3 -1 -2 1 1 -1 -1
34871	97223	0x17bc7	11	11	2	12	20	-1 1 1 -1 0 -1 -2 0 1 -1 0 0 1 0 -1 1 0	-3 0 4 -1 -3 -1 0 -2 -4 -4 -3 1 3 -4 2 -1 -4	-7 -22 1 -2 0 -2 1 -6 5 6 9 -2 7 -4 2 9 1	3 3 -3 -2 -2 2 -1 -1 1 -1 0 -1 -1 1 -1 2 1
34872	102230	0x18f56	11	11	2	12	22	-1 1 1 -1 0 -1 -2 0 1 -1 0 1 0 1 -1 0 0	-2 1 4 0 -3 -1 1 -2 -2 -6 -1 3 1 -2 1 -3 -4	-15 -13 1 10 4 -7 3 -6 1 2 -1 -7 11 -5 -8 3 1	2 1 -3 0 -1 0 1 0 -1 -1 -1 1 0 0 0 1 1
34873	94057	0x16f69	11	11	2	12	19	-1 1 1 -1 0 -1 -2 0 1 -1 0 1 0 1 0 0 -1	-2 1 1 0 -1 1 1 -1 0 -2 0 1 -1 -1 1 -3 -1	-9 -19 -1 4 -1 -3 9 -10 -5 0 -3 -8 12 -2 -3 2 1	1 0 -2 1 0 -1 1 0 -1 -1 -1 1 0 -1 1 0 1
34874	27266	0x06a82	11	11	2	12	23	-1 1 1 -1 0 -1 -2 0 1 -1 1 -1 1 0 0 0 0	-3 1 4 -2 -2 -2 1 -2 -5 -4 -4 2 2 -5 2 -3 -4	2 -32 -3 -8 -1 4 13 -11 -4 1 15 -6 6 6 8 1 1	2 3 -2 -2 -2 2 -2 -1 2 -1 0 -1 0 1 -1 2 0
34875	92172	0x1680c	11	11	2	12	20	-1 1 1 -1 0 -1 -2 0 1 0 -1 1 0 1 0 0 -1	-2 0 1 0 -3 3 2 -1 -1 -2 1 1 0 -3 2 -2 -1	-8 -25 0 0 -3 -2 9 -12 -4 2 -1 -7 13 -3 0 6 1	0 0 -1 1 0 0 0 0 0 0 0 1 0 -1 1 0 1
34876	12613	0x03145	11	11	2	12	20	-1 1 1 -1 0 -1 -2 1 0 -1 0 1 0 1 -1 0 0	-2 1 4 0 -2 -3 1 -2 -2 -5 -2 3 0 -1 1 -3 -4	-4 6 1 5 1 -2 -1 1 0 0 -4 -1 1 -2 -4 -1 0	1 4 -3 -2 0 2 -1 -2 1 0 0 0 -1 1 0 0 0
34877	53626	0x0d17a	11	11	2	12	23	-1 1 1 -1 0 -1 -2 1 0 -1 0 1 0 1 0 0 -1	-2 1 1 0 0 -1 1 -1 0 -1 -1 1 -2 0 1 -3 -1	2 0 -1 -1 -4 2 5 -3 -6 -2 -6 -2 2 1 1 -2 0	0 3 -2 -1 1 1 -1 -2 1 0 0 0 -1 0 1 -1 0
34878	66240	0x102c0	11	11	2	12	23	-1 1 1 -1 0 -1 -2 1 0 -1 1 0 1 0 -1 0 0	-3 1 4 -2 -2 -4 1 -2 -4 -4 -4 3 0 -3 2 -3 -4	11 -16 -1 -17 -9 8 5 -5 -2 3 8 3 -2 5 14 4 0	0 6 -2 -4 0 4 -3 -3 4 1 2 -2 -2 2 0 0 -1
34879	81773	0x13f6d	11	11	2	12	22	-1 1 1 -1 0 -1 -2 1 0 -1 1 0 1 0 0 -1 0	-3 1 4 -2 -2 -3 2 -2 -4 -4 -4 4 0 -4 2 -4 -4	15 -22 -4 -17 -8 11 15 -9 -10 -2 10 -2 -1 11 15 -3 0	-1 4 -1 -3 0 3 -3 -2 3 1 1 -1 -1 1 0 0 -1
34880	61009	0x0ee51	11	11	2	12	23	-1 1 1 -1 0 -1 -2 1 0 -1 1 1 0 0 -1 0 0	-2 1 2 -1 -1 -3 1 -1 -1 -2 -2 2 -2 0 1 -2 -2	5 -5 0 -9 -8 4 2 -3 -2 2 -2 2 0 1 7 3 0	-1 4 -2 -2 1 2 -1 -2 2 1 1 -1 -2 1 1 -1 0
34881	54268	0x0d3fc	11	11	2	12	23	-1 1 1 -1 0 -1 -2 1 0 -1 1 1 0 0 0 -1 0	-2 1 2 -1 -1 -2 2 -1 -1 -2 -2 3 -2 -1 1 -3 -2	9 -11 -3 -9 -7 7 12 -7 -10 -3 0 -3 1 7 8 -4 0	-2 2 -1 -1 1 1 -1 -1 1 1 0 0 -1 0 1 -1 0
34882	80526	0x13a8e	11	11	2	12	20	-1 1 1 -1 0 -1 -2 1 0 0 -1 0 1 1 0 0 -1	-3 0 3 -1 -3 0 2 -2 -4 -3 -2 2 1 -5 3 -3 -3	9 -17 -1 -13 -7 7 8 -7 -5 1 6 0 1 4 11 3 0	0 5 -1 -3 0 4 -4 -3 4 1 2 -1 -1 1 0 0 -1
34883	13856	0x03620	11	11	2	12	19	-1 1 1 -1 0 -1 -2 1 0 0 -1 1 0 1 -1 0 0	-2 0 4 0 -4 -1 2 -2 -3 -5 -1 3 1 -3 2 -2 -4	-3 0 2 1 -1 -1 -1 -1 1 2 -2 0 2 -3 -1 3 0	0 4 -2 -2 0 3 -2 -2 2 1 1 0 -1 1 0 0 0
34884	111128	0x1b218	11	11	2	12	21	-1 1 1 -1 0 -1 -2 1 1 -1 0 1 0 0 0 0 -1	-1 0 -1 0 0 2 1 0 1 2 0 0 -2 0 1 -1 1	-3 -17 -1 0 -4 1 9 -9 -5 0 -2 -6 9 -1 1 2 1	-2 0 0 1 1 0 0 0 0 1 0 0 -1 -1 2 -1 1
34885	13136	0x03350	11	11	2	12	22	-1 1 1 -1 0 -1 -1 0 0 -1 0 1 2 1 -1 0 0	0 -1 -1 1 1 1 1 -1 2 2 2 -1 -1 2 0 -1 2	2 0 1 -1 -1 2 1 -1 0 2 3 0 0 2 2 0 0	2 4 -2 -2 1 2 -1 -2 1 -1 0 0 -1 1 0 0 0
34886	41934	0x0a3ce	11	11	2	12	20	-1 1 1 -1 0 -1 -1 0 1 -1 0 0 2 1 -1 0 0	1 -1 -1 1 1 2 1 -1 1 2 2 -1 0 1 0 -1 2	-7 -10 1 8 6 -2 4 -4 2 2 9 -6 6 1 -4 -1 1	2 3 -1 -1 0 2 -1 -1 1 -1 0 0 0 1 0 1 0
34887	100500	0x18894	11	11	2	12	23	-1 1 1 -1 0 0 -2 -1 0 -1 1 1 0 0 1 -1 0	-4 1 2 -2 -2 0 2 -1 -1 -3 -1 2 -1 -3 1 -3 -2	2 -52 -5 -16 -9 5 22 -21 -12 1 9 -9 14 7 13 5 1	2 -2 -3 0 -1 -2 2 1 -2 -2 -2 1 0 -2 0 1 1
34888	69154	0x10e22	11	11	2	12	27	-1 1 1 -1 0 0 -2 -1 1 -1 0 1 1 0 0 -1 0	-4 0 4 -2 -5 2 2 -2 -3 -6 -1 4 2 -6 2 -3 -4	-8 -72 -3 -13 -6 1 22 -26 -6 6 17 -12 22 2 11 13 2	2 -3 -2 0 -2 -1 2 2 -2 -1 -1 1 0 -2 0 2 1
34889	71690	0x1180a	11	11	2	12	21	-1 1 1 -1 0 0 -2 -1 1 -1 1 0 0 0 1 -1 0	-3 1 2 -2 -2 1 2 -1 -2 -3 -1 2 0 -4 1 -3 -2	-7 -62 -5 -7 -2 1 25 -24 -10 1 15 -15 20 6 7 4 2	2 -3 -2 1 -2 -2 2 2 -2 -2 -2 1 1 -2 0 2 1
34890	118363	0x1ce5b	11	11	2	12	22	-1 1 1 -1 0 0 -2 -1 1 -1 1 1 0 0 0 -1 0	-3 1 2 -2 -3 1 2 -1 -1 -4 0 3 -1 -3 1 -3 -2	-9 -65 -3 -11 -7 0 21 -25 -7 5 11 -12 22 2 9 11 2	1 -3 -2 1 -1 -2 3 2 -2 -1 -1 1 0 -2 1 1 1
34891	68679	0x10c47	11	11	2	12	24	-1 1 1 -1 0 0 -2 0 -1 -1 1 1 1 0 0 -1 0	-5 1 4 -3 -3 -3 2 -2 -3 -5 -3 4 -1 -4 2 -4 -4	17 -47 -4 -33 -18 13 17 -17 -10 4 12 1 4 10 26 9 0	1 3 -3 -4 0 2 -1 -2 2 0 1 -1 -2 0 0 0 -1
34892	103836	0x1959c	11	11	2	12	19	-1 1 1 -1 0 0 -2 0 0 -1 0 1 1 1 -1 -1 0	-4 1 6 -2 -5 -2 2 -3 -4 -9 -2 6 1 -5 2 -5 -6	-3 -49 -1 -14 -7 2 13 -17 -3 6 12 -5 13 2 11 11 1	2 2 -3 -3 -1 2 0 -1 1 0 1 0 -1 0 0 1 -1
34893	47476	0x0b974	11	11	2	12	22	-1 1 1 -1 0 0 -2 0 0 -1 1 0 1 -1 1 -1 0	-4 0 2 -3 -2 0 2 -1 -3 -1 -3 2 0 -5 2 -2 -2	14 -61 -6 -28 -13 13 25 -22 -12 2 20 -6 9 12 24 6 1	0 0 -1 -2 -1 1 -1 0 1 0 0 -1 -1 -1 0 1 0
34894	109239	0x1aab7	11	11	2	12	19	-1 1 1 -1 0 0 -2 0 0 -1 1 1 -1 0 0 -1 1	-2 1 3 -1 -2 -2 2 -1 -1 -4 -1 3 -1 -1 0 -2 -3	-8 -26 -2 2 1 -2 12 -11 -5 0 4 -9 11 2 -1 0 1	1 -1 -3 0 -1 -1 2 1 -2 -1 -2 1 0 -1 0 1 1
34895	94918	0x172c6	11	11	2	12	22	-1 1 1 -1 0 0 -2 0 0 0 -1 1 1 1 0 -1 -1	-4 0 3 -2 -5 2 3 -2 -3 -5 0 4 0 -6 3 -4 -3	4 -61 -2 -24 -14 7 19 -23 -8 6 12 -5 15 4 19 14 1	0 1 -1 -2 0 2 -1 -1 2 1 2 0 -1 -1 1 0 -1
34896	79082	0x134ea	11	11	2	12	18	-1 1 1 -1 0 0 -2 1 -1 0 -1 1 -1 0 1 0 0	-2 -1 0 0 -1 1 2 0 0 2 0 -1 -1 -1 1 1 0	3 -6 -1 -3 -3 3 6 -4 -5 -1 -1 -2 2 1 3 0 0	0 1 -2 -1 0 1 -1 -1 0 0 -1 0 -1 -1 0 0 1
34897	76679	0x12b87	11	11	2	12	18	-1 1 1 -1 0 0 -2 1 -1 0 -1 1 0 1 -1 0 0	-3 0 4 -1 -4 -2 2 -2 -3 -5 -1 3 0 -3 2 -2 -4	1 -16 2 -11 -7 2 0 -5 2 6 3 3 3 -2 8 10 0	1 5 -3 -4 0 4 -2 -3 3 1 2 -1 -2 1 0 0 -1
34898	62462	0x0f3fe	11	11	2	12	21	-1 1 1 -1 0 0 -2 1 -1 0 0 1 -1 0 1 -1 0	-2 0 0 -1 -1 0 3 0 0 1 0 1 -3 -1 1 -1 0	10 -19 -3 -13 -9 8 14 -10 -11 -2 1 -3 3 7 11 -1 0	-2 1 -1 -1 1 1 -1 -1 1 1 0 0 -1 -1 1 -1 0
34899	87936	0x15780	11	11	2	12	20	-1 1 1 -1 0 0 -2 1 0 -1 0 1 0 1 -1 -1 0	-2 1 4 -1 -3 -2 2 -2 -2 -6 -1 5 -1 -2 1 -4 -4	-7 -29 0 -2 -2 -1 9 -11 -2 3 5 -6 11 0 2 5 1	0 2 -2 -2 0 2 0 -1 1 1 1 0 -1 0 1 0 -1
34900	85896	0x14f88	11	11	2	12	21	-1 1 1 -1 0 0 -2 1 0 0 -1 1 -1 0 -1 1 0	-1 -1 0 0 -2 1 1 0 0 1 1 -1 -1 0 1 2 0	-12 -13 4 2 -2 -5 -5 -4 8 8 -1 0 9 -10 -2 13 1	0 2 -2 -1 0 2 0 -1 1 1 1 -1 -2 0 1 0 1
34901	127990	0x1f3f6	11	11	2	12	19	-1 1 1 -1 0 0 -2 1 1 -1 -1 1 0 0 -1 0 0	-1 -1 2 0 -3 2 1 -1 -1 -2 0 2 1 -2 1 0 -2	-19 -33 2 9 4 -7 5 -11 5 6 7 -9 17 -8 -6 10 2	0 -1 -1 0 -1 1 1 1 -1 1 0 0 -1 -1 1 1 1
34902	120947	0x1d873	11	11	2	12	28	-1 1 1 -1 0 0 -2 1 1 -1 0 0 -1 0 -1 1 0	0 0 0 0 0 0 0 0 0 1 0 -1 -1 1 0 1 0	-22 -17 3 15 7 -10 -2 -5 9 6 3 -7 14 -10 -11 8 2	1 1 -2 0 -1 1 1 0 0 0 0 -1 -1 0 1 1 1
34903	117704	0x1cbc8	11	11	2	12	20	-1 1 1 -1 0 0 -1 1 -1 0 -2 1 0 1 0 0 -1	-4 1 2 -1 -3 1 2 -2 -3 -3 -2 3 0 -5 3 -5 -3	6 -27 -1 -15 -10 6 9 -10 -6 2 3 0 5 1 12 8 0	0 4 -2 -3 0 4 -3 -3 3 1 2 -1 -2 0 1 -1 -1
34904	101639	0x18d07	11	11	2	12	18	-1 1 1 -1 0 0 -1 1 0 0 -2 1 0 1 -1 0 -1	-3 1 2 -1 -4 2 2 -2 -3 -4 -1 4 0 -5 3 -5 -3	-5 -40 1 -10 -8 1 8 -14 -1 6 5 -3 13 -4 8 14 1	-1 3 -1 -2 0 4 -2 -2 3 2 3 -1 -2 0 2 -1 -1
34905	73133	0x11dad	11	11	2	12	20	-1 1 1 -1 0 1 -2 1 0 -1 -1 0 0 1 -1 0 0	-2 0 4 -1 -3 -1 1 -2 -3 -5 -1 3 1 -3 1 -2 -4	-19 -42 2 5 5 -7 5 -12 7 8 14 -8 17 -6 -3 12 2	3 2 -3 -3 -2 3 0 -1 1 0 1 -1 -1 0 0 2 -1
34906	68485	0x10b85	11	11	2	12	19	-1 1 1 -1 0 1 -2 1 0 -1 0 -1 -1 1 0 0 0	-1 1 2 -1 0 -2 1 -1 -2 -2 -1 1 -1 -1 0 -2 -2	-18 -32 0 11 9 -7 8 -10 3 3 12 -11 15 -2 -7 3 2	3 2 -3 -2 -2 2 0 -1 1 -1 0 -1 0 0 0 2 -1
34907	128215	0x1f4d7	11	11	2	12	20	-1 1 1 -1 0 1 -2 1 0 -1 0 -1 0 0 1 0 -1	-2 0 -1 -2 1 1 1 0 -1 3 -1 -1 -2 -2 1 -1 1	-2 -56 -3 -11 -4 4 18 -19 -4 4 18 -9 15 4 11 8 2	1 1 -1 -2 -1 2 -1 -1 2 0 1 -2 -1 -1 1 1 -1
34908	123001	0x1e079	11	11	2	12	18	-1 1 1 -1 0 1 -2 1 0 -1 0 0 -1 1 0 -1 0	-1 1 2 -1 -1 -1 2 -1 -1 -3 0 3 -2 -1 0 -3 -2	-16 -41 -1 7 5 -5 14 -15 -2 2 10 -13 18 0 -4 3 2	1 0 -2 -1 -1 1 1 0 0 0 0 0 0 -1 1 1 -1
34909	115647	0x1c3bf	11	11	2	12	23	-1 1 1 -1 1 -1 -2 -1 0 -1 1 0 0 0 1 0 0	-3 1 2 -1 0 -2 0 -1 -2 -2 -3 0 1 -2 1 -2 -2	1 2 -1 1 0 1 3 -1 -3 -1 0 -2 0 2 0 -3 0	3 1 -3 -1 -1 -1 0 -1 -1 -3 -2 0 0 0 -1 1 1
34910	66723	0x104a3	11	11	2	12	19	-1 1 1 -1 1 -1 -2 -1 0 0 1 0 -1 0 1 0 0	-2 1 0 -1 0 -1 1 0 -1 0 -1 -1 -1 -1 1 -1 0	1 3 0 -1 -3 1 2 -2 -3 0 -4 -1 1 1 1 -1 0	1 1 -2 0 0 -1 0 -1 0 -2 -1 0 0 0 0 0 1
34911	39445	0x09a15	11	11	2	12	22	-1 1 1 -1 1 -1 -2 -1 1 0 0 0 0 1 0 -1 0	-2 1 4 -1 -4 0 2 -2 -4 -7 -1 4 2 -5 2 -4 -4	-11 -19 1 6 3 -4 7 -9 -1 2 4 -8 11 -1 -4 2 1	1 0 -1 0 -1 0 0 0 0 -1 0 1 1 0 0 1 0
34912	18311	0x04787	11	11	2	12	20	-1 1 1 -1 1 -1 -2 -1 1 0 0 0 0 1 0 0 -1	-2 1 1 -1 -2 1 1 -1 -2 -3 0 1 0 -3 2 -3 -1	-9 -19 2 0 -3 -3 3 -9 1 5 0 -4 11 -4 0 8 1	1 1 -1 0 0 0 0 -1 1 -1 1 0 0 0 1 0 0
34913	111768	0x1b498	11	11	2	12	21	-1 1 1 -1 1 -1 -2 0 -1 0 0 1 0 1 0 -1 0	-3 1 4 -1 -3 -3 2 -2 -3 -6 -2 4 0 -3 2 -4 -4	9 10 1 -8 -7 5 0 1 -4 0 -5 4 -5 3 6 -1 -1	0 4 -2 -3 1 2 -2 -3 2 0 1 0 -1 1 0 -1 -1
34914	115769	0x1c439	11	11	2	12	22	-1 1 1 -1 1 -1 -2 0 0 0 0 0 0 1 1 -1 -1	-2 1 1 -1 -1 0 2 -1 -2 -2 -1 2 -1 -3 2 -4 -1	6 -6 -1 -5 -5 5 9 -6 -8 -2 -1 -3 2 5 5 -3 0	-1 2 0 -1 1 1 -2 -2 2 0 1 0 0 0 1 -1 -1
34915	65273	0x0fef9	11	11	2	12	21	-1 1 1 -1 1 -1 -2 0 0 0 0 0 1 1 0 -1 -1	-3 1 3 -2 -3 -1 2 -2 -4 -5 -2 4 0 -5 3 -5 -3	10 -20 0 -17 -11 8 8 -9 -5 3 5 1 2 5 14 5 0	-1 4 0 -3 1 3 -3 -3 4 1 3 -1 -1 1 1 -1 -2
34916	70248	0x11268	11	11	2	12	19	-1 1 1 -1 1 -1 -2 0 0 0 0 1 0 -1 0 -1 1	-2 -1 3 -1 -4 0 2 -1 -3 -3 -2 3 2 -4 2 0 -3	4 -5 1 -5 -4 4 3 -3 -1 2 3 0 0 1 5 2 0	-2 0 0 -1 0 1 -1 0 0 1 0 0 -1 0 0 0 1
34917	114523	0x1bf5b	11	11	2	12	19	-1 1 1 -1 1 -1 -2 0 1 0 0 0 0 1 -1 0 -1	-1 1 1 -1 -2 0 1 -1 -2 -3 0 2 -1 -2 2 -3 -1	-9 -13 4 0 -4 -3 -2 -6 5 7 -1 -1 9 -6 0 10 1	-1 3 0 -1 1 2 -1 -2 3 1 3 -1 -1 1 2 -1 -1
34918	73990	0x12106	11	11	2	12	21	-1 1 1 -1 1 -1 -2 1 0 -1 0 0 0 1 0 -1 0	-1 1 4 0 -1 -3 1 -2 -3 -5 -3 4 1 -2 1 -4 -4	-4 19 1 15 8 -2 0 5 -1 -4 -2 -4 -2 1 -10 -10 0	0 3 -1 -2 0 2 -2 -2 1 0 0 0 0 1 0 0 -1
34919	44095	0x0ac3f	11	11	2	12	22	-1 1 1 -1 1 0 -2 -1 0 -1 0 1 0 1 0 -1 0	-3 1 4 -1 -3 -1 1 -2 -2 -7 -1 4 1 -3 1 -4 -4	-13 -25 1 4 1 -5 6 -10 0 4 3 -7 13 -3 -3 6 1	3 -1 -3 -1 -1 -1 2 0 -2 -2 -1 1 0 -1 0 1 0
34920	48498	0x0bd72	11	11	2	12	20	-1 1 1 -1 1 0 -2 -1 0 0 0 0 -1 1 1 -1 0	-2 1 2 -1 -2 0 2 -1 -2 -4 0 2 0 -3 1 -3 -2	-11 -21 0 6 3 -4 9 -10 -3 1 3 -9 12 0 -4 1 1	2 -1 -2 0 -1 -1 1 0 -1 -2 -1 1 1 -1 0 1 0
34921	70188	0x1122c	11	11	2	12	26	-1 1 1 -1 1 0 -2 0 -1 -1 0 1 0 1 0 -1 0	-3 1 4 -1 -2 -3 1 -2 -2 -6 -2 4 0 -2 1 -4 -4	-2 -6 1 -1 -2 0 2 -3 -1 2 0 -1 3 0 1 2 0	2 2 -3 -3 0 1 0 -2 0 -1 0 0 -1 0 0 0 -1
34922	68929	0x10d41	11	11	2	12	23	-1 1 1 -1 1 0 -2 0 -1 -1 0 1 1 0 0 -1 0	-4 0 4 -2 -3 -2 1 -2 -3 -5 -3 4 1 -4 2 -3 -4	8 -24 0 -17 -10 7 6 -8 -2 5 8 2 2 3 14 8 0	1 2 -2 -4 0 2 -1 -2 1 0 1 -1 -2 0 0 0 -1
34923	120112	0x1d530	11	11	2	12	20	-1 1 1 -1 1 0 -2 0 -1 0 0 1 -1 1 0 -1 0	-2 1 2 -1 -2 -2 2 -1 -1 -4 0 3 -2 -1 1 -3 -2	-2 -5 2 -3 -5 0 1 -4 -1 3 -4 0 4 -1 2 4 0	0 2 -2 -2 1 1 0 -2 1 0 1 0 -1 0 1 -1 -1
34924	61424	0x0eff0	11	11	2	12	20	-1 1 1 -1 1 0 -2 0 -1 0 0 1 0 -1 1 -1 0	-3 -1 0 -2 -2 1 2 0 -1 1 -1 1 -1 -3 2 0 0	14 -27 -1 -23 -15 11 10 -11 -6 4 6 2 2 5 19 8 0	-2 0 0 -2 1 1 -1 -1 1 1 1 -1 -2 -1 1 -1 0
34925	37938	0x09432	11	11	2	12	21	-1 1 1 0 0 -1 -2 -1 -1 0 1 1 0 0 1 -1 0	-4 0 2 -1 -3 0 2 -1 -1 -3 0 1 -1 -3 2 -2 -2	20 -22 -4 -30 -19 12 12 -11 -13 0 -2 4 -1 8 22 5 -1	0 3 -2 -2 1 1 -2 -2 2 0 1 0 -1 0 0 -1 0
